touch_id,email,customer_id,channel,campaign_id,touched_at
MT-07602,user131@example.com,131,ads,cmp-07602,2024-05-14
MT-07603,user132@example.com,132,social,cmp-07603,2024-05-15
MT-07604,user133@example.com,133,partner,cmp-07604,2024-05-16
MT-07605,user134@example.com,134,email,cmp-07605,2024-05-17
MT-07606,user135@example.com,135,ads,cmp-07606,2024-05-18
MT-07607,user136@example.com,136,social,cmp-07607,2024-05-19
MT-07608,alan@example.com,137,partner,cmp-07608,2024-05-20
MT-07609,user138@example.com,138,email,cmp-07609,2024-05-21
MT-07610,user139@example.com,139,ads,cmp-07610,2024-05-22
MT-07611,user140@example.com,140,social,cmp-07611,2024-05-23
MT-07612,user141@example.com,141,partner,cmp-07612,2024-05-24
MT-07613,user142@example.com,142,email,cmp-07613,2024-05-25
MT-07614,user143@example.com,143,ads,cmp-07614,2024-05-26
MT-07615,user144@example.com,144,social,cmp-07615,2024-05-27
MT-07616,user145@example.com,145,partner,cmp-07616,2024-05-28
MT-07617,user146@example.com,146,email,cmp-07617,2024-05-01
MT-07618,user147@example.com,147,ads,cmp-07618,2024-05-02
MT-07619,user148@example.com,148,social,cmp-07619,2024-05-03
MT-07620,user149@example.com,149,partner,cmp-07620,2024-05-04
MT-07621,user150@example.com,150,email,cmp-07621,2024-05-05
MT-07622,user151@example.com,151,ads,cmp-07622,2024-05-06
MT-07623,user152@example.com,152,social,cmp-07623,2024-05-07
MT-07624,user153@example.com,153,partner,cmp-07624,2024-05-08
MT-07625,user154@example.com,154,email,cmp-07625,2024-05-09
MT-07626,grace@example.com,155,ads,cmp-07626,2024-05-10
MT-07627,user156@example.com,156,social,cmp-07627,2024-05-11
MT-07628,user157@example.com,157,partner,cmp-07628,2024-05-12
MT-07629,user158@example.com,158,email,cmp-07629,2024-05-13
MT-07630,user159@example.com,159,ads,cmp-07630,2024-05-14
MT-07631,user160@example.com,160,social,cmp-07631,2024-05-15
MT-07632,user161@example.com,161,partner,cmp-07632,2024-05-16
MT-07633,user162@example.com,162,email,cmp-07633,2024-05-17
MT-07634,user163@example.com,163,ads,cmp-07634,2024-05-18
MT-07635,ada@example.com,164,social,cmp-07635,2024-05-19
MT-07636,user165@example.com,165,partner,cmp-07636,2024-05-20
MT-07637,user166@example.com,166,email,cmp-07637,2024-05-21
MT-07638,user167@example.com,167,ads,cmp-07638,2024-05-22
MT-07639,user168@example.com,168,social,cmp-07639,2024-05-23
MT-07640,user169@example.com,169,partner,cmp-07640,2024-05-24
MT-07641,user170@example.com,170,email,cmp-07641,2024-05-25
MT-07642,user171@example.com,171,ads,cmp-07642,2024-05-26
MT-07643,user172@example.com,172,social,cmp-07643,2024-05-27
MT-07644,user173@example.com,173,partner,cmp-07644,2024-05-28
MT-07645,user174@example.com,174,email,cmp-07645,2024-05-01
MT-07646,user175@example.com,175,ads,cmp-07646,2024-05-02
MT-07647,user176@example.com,176,social,cmp-07647,2024-05-03
MT-07648,user177@example.com,177,partner,cmp-07648,2024-05-04
MT-07649,user178@example.com,178,email,cmp-07649,2024-05-05
MT-07650,user179@example.com,179,ads,cmp-07650,2024-05-06
MT-07651,user180@example.com,180,social,cmp-07651,2024-05-07
MT-07652,user181@example.com,181,partner,cmp-07652,2024-05-08
MT-07653,user182@example.com,182,email,cmp-07653,2024-05-09
MT-07654,user183@example.com,183,ads,cmp-07654,2024-05-10
MT-07655,user184@example.com,184,social,cmp-07655,2024-05-11
MT-07656,user185@example.com,185,partner,cmp-07656,2024-05-12
MT-07657,user186@example.com,186,email,cmp-07657,2024-05-13
MT-07658,user187@example.com,187,ads,cmp-07658,2024-05-14
MT-07659,user188@example.com,188,social,cmp-07659,2024-05-15
MT-07660,user189@example.com,189,partner,cmp-07660,2024-05-16
MT-07661,user190@example.com,190,email,cmp-07661,2024-05-17
MT-07662,user191@example.com,191,ads,cmp-07662,2024-05-18
MT-07663,user192@example.com,192,social,cmp-07663,2024-05-19
MT-07664,user193@example.com,193,partner,cmp-07664,2024-05-20
MT-07665,user194@example.com,194,email,cmp-07665,2024-05-21
MT-07666,user195@example.com,195,ads,cmp-07666,2024-05-22
MT-07667,user196@example.com,196,social,cmp-07667,2024-05-23
MT-07668,user197@example.com,197,partner,cmp-07668,2024-05-24
MT-07669,user198@example.com,198,email,cmp-07669,2024-05-25
MT-07670,user199@example.com,199,ads,cmp-07670,2024-05-26
MT-07671,user200@example.com,200,social,cmp-07671,2024-05-27
MT-07672,user201@example.com,201,partner,cmp-07672,2024-05-28
MT-07673,user202@example.com,202,email,cmp-07673,2024-05-01
MT-07674,user203@example.com,203,ads,cmp-07674,2024-05-02
MT-07675,user204@example.com,204,social,cmp-07675,2024-05-03
MT-07676,user205@example.com,205,partner,cmp-07676,2024-05-04
MT-07677,user206@example.com,206,email,cmp-07677,2024-05-05
MT-07678,user207@example.com,207,ads,cmp-07678,2024-05-06
MT-07679,user208@example.com,208,social,cmp-07679,2024-05-07
MT-07680,user209@example.com,209,partner,cmp-07680,2024-05-08
MT-07681,user210@example.com,210,email,cmp-07681,2024-05-09
MT-07682,user211@example.com,211,ads,cmp-07682,2024-05-10
MT-07683,user212@example.com,212,social,cmp-07683,2024-05-11
MT-07684,user213@example.com,213,partner,cmp-07684,2024-05-12
MT-07685,user214@example.com,214,email,cmp-07685,2024-05-13
MT-07686,user215@example.com,215,ads,cmp-07686,2024-05-14
MT-07687,user216@example.com,216,social,cmp-07687,2024-05-15
MT-07688,user217@example.com,217,partner,cmp-07688,2024-05-16
MT-07689,user218@example.com,218,email,cmp-07689,2024-05-17
MT-07690,user219@example.com,219,ads,cmp-07690,2024-05-18
MT-07691,alan@example.com,220,social,cmp-07691,2024-05-19
MT-07692,user221@example.com,221,partner,cmp-07692,2024-05-20
MT-07693,user222@example.com,222,email,cmp-07693,2024-05-21
MT-07694,user223@example.com,223,ads,cmp-07694,2024-05-22
MT-07695,user224@example.com,224,social,cmp-07695,2024-05-23
MT-07696,user225@example.com,225,partner,cmp-07696,2024-05-24
MT-07697,user226@example.com,226,email,cmp-07697,2024-05-25
MT-07698,user227@example.com,227,ads,cmp-07698,2024-05-26
MT-07699,user228@example.com,228,social,cmp-07699,2024-05-27
MT-07700,user229@example.com,229,partner,cmp-07700,2024-05-28
MT-07701,user230@example.com,230,email,cmp-07701,2024-05-01
MT-07702,user231@example.com,231,ads,cmp-07702,2024-05-02
MT-07703,user232@example.com,232,social,cmp-07703,2024-05-03
MT-07704,user233@example.com,233,partner,cmp-07704,2024-05-04
MT-07705,user234@example.com,234,email,cmp-07705,2024-05-05
MT-07706,user235@example.com,235,ads,cmp-07706,2024-05-06
MT-07707,user236@example.com,236,social,cmp-07707,2024-05-07
MT-07708,user237@example.com,237,partner,cmp-07708,2024-05-08
MT-07709,user238@example.com,238,email,cmp-07709,2024-05-09
MT-07710,user239@example.com,239,ads,cmp-07710,2024-05-10
MT-07711,user240@example.com,240,social,cmp-07711,2024-05-11
MT-07712,user241@example.com,241,partner,cmp-07712,2024-05-12
MT-07713,user242@example.com,242,email,cmp-07713,2024-05-13
MT-07714,user243@example.com,243,ads,cmp-07714,2024-05-14
MT-07715,grace@example.com,244,social,cmp-07715,2024-05-15
MT-07716,user245@example.com,245,partner,cmp-07716,2024-05-16
MT-07717,user246@example.com,246,email,cmp-07717,2024-05-17
MT-07718,user247@example.com,247,ads,cmp-07718,2024-05-18
MT-07719,user248@example.com,248,social,cmp-07719,2024-05-19
MT-07720,user249@example.com,249,partner,cmp-07720,2024-05-20
MT-07721,user250@example.com,250,email,cmp-07721,2024-05-21
MT-07722,user251@example.com,251,ads,cmp-07722,2024-05-22
MT-07723,user252@example.com,252,social,cmp-07723,2024-05-23
MT-07724,user253@example.com,253,partner,cmp-07724,2024-05-24
MT-07725,user254@example.com,254,email,cmp-07725,2024-05-25
MT-07726,user255@example.com,255,ads,cmp-07726,2024-05-26
MT-07727,user256@example.com,256,social,cmp-07727,2024-05-27
MT-07728,user257@example.com,257,partner,cmp-07728,2024-05-28
MT-07729,user258@example.com,258,email,cmp-07729,2024-05-01
MT-07730,user259@example.com,259,ads,cmp-07730,2024-05-02
MT-07731,user260@example.com,260,social,cmp-07731,2024-05-03
MT-07732,ada@example.com,261,partner,cmp-07732,2024-05-04
MT-07733,user262@example.com,262,email,cmp-07733,2024-05-05
MT-07734,user263@example.com,263,ads,cmp-07734,2024-05-06
MT-07735,user264@example.com,264,social,cmp-07735,2024-05-07
MT-07736,user265@example.com,265,partner,cmp-07736,2024-05-08
MT-07737,user266@example.com,266,email,cmp-07737,2024-05-09
MT-07738,user267@example.com,267,ads,cmp-07738,2024-05-10
MT-07739,user268@example.com,268,social,cmp-07739,2024-05-11
MT-07740,user269@example.com,269,partner,cmp-07740,2024-05-12
MT-07741,user270@example.com,270,email,cmp-07741,2024-05-13
MT-07742,user271@example.com,271,ads,cmp-07742,2024-05-14
MT-07743,user272@example.com,272,social,cmp-07743,2024-05-15
MT-07744,user273@example.com,273,partner,cmp-07744,2024-05-16
MT-07745,user274@example.com,274,email,cmp-07745,2024-05-17
MT-07746,user275@example.com,275,ads,cmp-07746,2024-05-18
MT-07747,user276@example.com,276,social,cmp-07747,2024-05-19
MT-07748,user277@example.com,277,partner,cmp-07748,2024-05-20
MT-07749,user278@example.com,278,email,cmp-07749,2024-05-21
MT-07750,user279@example.com,279,ads,cmp-07750,2024-05-22
MT-07751,user280@example.com,280,social,cmp-07751,2024-05-23
MT-07752,user281@example.com,281,partner,cmp-07752,2024-05-24
MT-07753,user282@example.com,282,email,cmp-07753,2024-05-25
MT-07754,user283@example.com,283,ads,cmp-07754,2024-05-26
MT-07755,user284@example.com,284,social,cmp-07755,2024-05-27
MT-07756,user285@example.com,285,partner,cmp-07756,2024-05-28
MT-07757,user286@example.com,286,email,cmp-07757,2024-05-01
MT-07758,user287@example.com,287,ads,cmp-07758,2024-05-02
MT-07759,user288@example.com,288,social,cmp-07759,2024-05-03
MT-07760,user289@example.com,289,partner,cmp-07760,2024-05-04
MT-07761,user290@example.com,290,email,cmp-07761,2024-05-05
MT-07762,user291@example.com,291,ads,cmp-07762,2024-05-06
MT-07763,user292@example.com,292,social,cmp-07763,2024-05-07
MT-07764,user293@example.com,293,partner,cmp-07764,2024-05-08
MT-07765,user294@example.com,294,email,cmp-07765,2024-05-09
MT-07766,user295@example.com,295,ads,cmp-07766,2024-05-10
MT-07767,user296@example.com,296,social,cmp-07767,2024-05-11
MT-07768,user297@example.com,297,partner,cmp-07768,2024-05-12
MT-07769,user298@example.com,298,email,cmp-07769,2024-05-13
MT-07770,user299@example.com,299,ads,cmp-07770,2024-05-14
MT-07771,user300@example.com,300,social,cmp-07771,2024-05-15
MT-07772,user301@example.com,301,partner,cmp-07772,2024-05-16
MT-07773,user302@example.com,302,email,cmp-07773,2024-05-17
MT-07774,alan@example.com,303,ads,cmp-07774,2024-05-18
MT-07775,user304@example.com,304,social,cmp-07775,2024-05-19
MT-07776,user305@example.com,305,partner,cmp-07776,2024-05-20
MT-07777,user306@example.com,306,email,cmp-07777,2024-05-21
MT-07778,user307@example.com,307,ads,cmp-07778,2024-05-22
MT-07779,user308@example.com,308,social,cmp-07779,2024-05-23
MT-07780,user309@example.com,309,partner,cmp-07780,2024-05-24
MT-07781,user310@example.com,310,email,cmp-07781,2024-05-25
MT-07782,user311@example.com,311,ads,cmp-07782,2024-05-26
MT-07783,user312@example.com,312,social,cmp-07783,2024-05-27
MT-07784,user313@example.com,313,partner,cmp-07784,2024-05-28
MT-07785,user314@example.com,314,email,cmp-07785,2024-05-01
MT-07786,user315@example.com,315,ads,cmp-07786,2024-05-02
MT-07787,user316@example.com,316,social,cmp-07787,2024-05-03
MT-07788,user317@example.com,317,partner,cmp-07788,2024-05-04
MT-07789,user318@example.com,318,email,cmp-07789,2024-05-05
MT-07790,user319@example.com,319,ads,cmp-07790,2024-05-06
MT-07791,user320@example.com,320,social,cmp-07791,2024-05-07
MT-07792,user321@example.com,321,partner,cmp-07792,2024-05-08
MT-07793,user322@example.com,322,email,cmp-07793,2024-05-09
MT-07794,user323@example.com,323,ads,cmp-07794,2024-05-10
MT-07795,user324@example.com,324,social,cmp-07795,2024-05-11
MT-07796,user325@example.com,325,partner,cmp-07796,2024-05-12
MT-07797,user326@example.com,326,email,cmp-07797,2024-05-13
MT-07798,user327@example.com,327,ads,cmp-07798,2024-05-14
MT-07799,user328@example.com,328,social,cmp-07799,2024-05-15
MT-07800,user329@example.com,329,partner,cmp-07800,2024-05-16
MT-07801,user330@example.com,330,email,cmp-07801,2024-05-17
MT-07802,user331@example.com,331,ads,cmp-07802,2024-05-18
MT-07803,user332@example.com,332,social,cmp-07803,2024-05-19
MT-07804,grace@example.com,333,partner,cmp-07804,2024-05-20
MT-07805,user334@example.com,334,email,cmp-07805,2024-05-21
MT-07806,user335@example.com,335,ads,cmp-07806,2024-05-22
MT-07807,user336@example.com,336,social,cmp-07807,2024-05-23
MT-07808,user337@example.com,337,partner,cmp-07808,2024-05-24
MT-07809,user338@example.com,338,email,cmp-07809,2024-05-25
MT-07810,user339@example.com,339,ads,cmp-07810,2024-05-26
MT-07811,user340@example.com,340,social,cmp-07811,2024-05-27
MT-07812,user341@example.com,341,partner,cmp-07812,2024-05-28
MT-07813,user342@example.com,342,email,cmp-07813,2024-05-01
MT-07814,user343@example.com,343,ads,cmp-07814,2024-05-02
MT-07815,user344@example.com,344,social,cmp-07815,2024-05-03
MT-07816,user345@example.com,345,partner,cmp-07816,2024-05-04
MT-07817,user346@example.com,346,email,cmp-07817,2024-05-05
MT-07818,user347@example.com,347,ads,cmp-07818,2024-05-06
MT-07819,user348@example.com,348,social,cmp-07819,2024-05-07
MT-07820,user349@example.com,349,partner,cmp-07820,2024-05-08
MT-07821,user350@example.com,350,email,cmp-07821,2024-05-09
MT-07822,user351@example.com,351,ads,cmp-07822,2024-05-10
MT-07823,user352@example.com,352,social,cmp-07823,2024-05-11
MT-07824,user353@example.com,353,partner,cmp-07824,2024-05-12
MT-07825,user354@example.com,354,email,cmp-07825,2024-05-13
MT-07826,user355@example.com,355,ads,cmp-07826,2024-05-14
MT-07827,user356@example.com,356,social,cmp-07827,2024-05-15
MT-07828,user357@example.com,357,partner,cmp-07828,2024-05-16
MT-07829,ada@example.com,358,email,cmp-07829,2024-05-17
MT-07830,user359@example.com,359,ads,cmp-07830,2024-05-18
MT-07831,user360@example.com,360,social,cmp-07831,2024-05-19
MT-07832,user361@example.com,361,partner,cmp-07832,2024-05-20
MT-07833,user362@example.com,362,email,cmp-07833,2024-05-21
MT-07834,user363@example.com,363,ads,cmp-07834,2024-05-22
MT-07835,user364@example.com,364,social,cmp-07835,2024-05-23
MT-07836,user365@example.com,365,partner,cmp-07836,2024-05-24
MT-07837,user366@example.com,366,email,cmp-07837,2024-05-25
MT-07838,user367@example.com,367,ads,cmp-07838,2024-05-26
MT-07839,user368@example.com,368,social,cmp-07839,2024-05-27
MT-07840,user369@example.com,369,partner,cmp-07840,2024-05-28
MT-07841,user370@example.com,370,email,cmp-07841,2024-05-01
MT-07842,user371@example.com,371,ads,cmp-07842,2024-05-02
MT-07843,user372@example.com,372,social,cmp-07843,2024-05-03
MT-07844,user373@example.com,373,partner,cmp-07844,2024-05-04
MT-07845,user374@example.com,374,email,cmp-07845,2024-05-05
MT-07846,user375@example.com,375,ads,cmp-07846,2024-05-06
MT-07847,user376@example.com,376,social,cmp-07847,2024-05-07
MT-07848,user377@example.com,377,partner,cmp-07848,2024-05-08
MT-07849,user378@example.com,378,email,cmp-07849,2024-05-09
MT-07850,user379@example.com,379,ads,cmp-07850,2024-05-10
MT-07851,user380@example.com,380,social,cmp-07851,2024-05-11
MT-07852,user381@example.com,381,partner,cmp-07852,2024-05-12
MT-07853,user382@example.com,382,email,cmp-07853,2024-05-13
MT-07854,user383@example.com,383,ads,cmp-07854,2024-05-14
MT-07855,user384@example.com,384,social,cmp-07855,2024-05-15
MT-07856,user385@example.com,385,partner,cmp-07856,2024-05-16
MT-07857,alan@example.com,386,email,cmp-07857,2024-05-17
MT-07858,user387@example.com,387,ads,cmp-07858,2024-05-18
MT-07859,user388@example.com,388,social,cmp-07859,2024-05-19
MT-07860,user389@example.com,389,partner,cmp-07860,2024-05-20
MT-07861,user390@example.com,390,email,cmp-07861,2024-05-21
MT-07862,user391@example.com,391,ads,cmp-07862,2024-05-22
MT-07863,user392@example.com,392,social,cmp-07863,2024-05-23
MT-07864,user393@example.com,393,partner,cmp-07864,2024-05-24
MT-07865,user394@example.com,394,email,cmp-07865,2024-05-25
MT-07866,user395@example.com,395,ads,cmp-07866,2024-05-26
MT-07867,user396@example.com,396,social,cmp-07867,2024-05-27
MT-07868,user397@example.com,397,partner,cmp-07868,2024-05-28
MT-07869,user398@example.com,398,email,cmp-07869,2024-05-01
MT-07870,user399@example.com,399,ads,cmp-07870,2024-05-02
MT-07871,user400@example.com,400,social,cmp-07871,2024-05-03
MT-07872,user401@example.com,401,partner,cmp-07872,2024-05-04
MT-07873,user402@example.com,402,email,cmp-07873,2024-05-05
MT-07874,user403@example.com,403,ads,cmp-07874,2024-05-06
MT-07875,user404@example.com,404,social,cmp-07875,2024-05-07
MT-07876,user405@example.com,405,partner,cmp-07876,2024-05-08
MT-07877,user406@example.com,406,email,cmp-07877,2024-05-09
MT-07878,user407@example.com,407,ads,cmp-07878,2024-05-10
MT-07879,user408@example.com,408,social,cmp-07879,2024-05-11
MT-07880,user409@example.com,409,partner,cmp-07880,2024-05-12
MT-07881,user410@example.com,410,email,cmp-07881,2024-05-13
MT-07882,user411@example.com,411,ads,cmp-07882,2024-05-14
MT-07883,user412@example.com,412,social,cmp-07883,2024-05-15
MT-07884,user413@example.com,413,partner,cmp-07884,2024-05-16
MT-07885,user414@example.com,414,email,cmp-07885,2024-05-17
MT-07886,user415@example.com,415,ads,cmp-07886,2024-05-18
MT-07887,user416@example.com,416,social,cmp-07887,2024-05-19
MT-07888,user417@example.com,417,partner,cmp-07888,2024-05-20
MT-07889,user418@example.com,418,email,cmp-07889,2024-05-21
MT-07890,user419@example.com,419,ads,cmp-07890,2024-05-22
MT-07891,user420@example.com,420,social,cmp-07891,2024-05-23
MT-07892,user421@example.com,421,partner,cmp-07892,2024-05-24
MT-07893,grace@example.com,422,email,cmp-07893,2024-05-25
MT-07894,user423@example.com,423,ads,cmp-07894,2024-05-26
MT-07895,user424@example.com,424,social,cmp-07895,2024-05-27
MT-07896,user425@example.com,425,partner,cmp-07896,2024-05-28
MT-07897,user426@example.com,426,email,cmp-07897,2024-05-01
MT-07898,user427@example.com,427,ads,cmp-07898,2024-05-02
MT-07899,user428@example.com,428,social,cmp-07899,2024-05-03
MT-07900,user429@example.com,429,partner,cmp-07900,2024-05-04
MT-07901,user430@example.com,430,email,cmp-07901,2024-05-05
MT-07902,user431@example.com,431,ads,cmp-07902,2024-05-06
MT-07903,user432@example.com,432,social,cmp-07903,2024-05-07
MT-07904,user433@example.com,433,partner,cmp-07904,2024-05-08
MT-07905,user434@example.com,434,email,cmp-07905,2024-05-09
MT-07906,user435@example.com,435,ads,cmp-07906,2024-05-10
MT-07907,user436@example.com,436,social,cmp-07907,2024-05-11
MT-07908,user437@example.com,437,partner,cmp-07908,2024-05-12
MT-07909,user438@example.com,438,email,cmp-07909,2024-05-13
MT-07910,user439@example.com,439,ads,cmp-07910,2024-05-14
MT-07911,user440@example.com,440,social,cmp-07911,2024-05-15
MT-07912,user441@example.com,441,partner,cmp-07912,2024-05-16
MT-07913,user442@example.com,442,email,cmp-07913,2024-05-17
MT-07914,user443@example.com,443,ads,cmp-07914,2024-05-18
MT-07915,user444@example.com,444,social,cmp-07915,2024-05-19
MT-07916,user445@example.com,445,partner,cmp-07916,2024-05-20
MT-07917,user446@example.com,446,email,cmp-07917,2024-05-21
MT-07918,user447@example.com,447,ads,cmp-07918,2024-05-22
MT-07919,user448@example.com,448,social,cmp-07919,2024-05-23
MT-07920,user449@example.com,449,partner,cmp-07920,2024-05-24
MT-07921,user450@example.com,450,email,cmp-07921,2024-05-25
MT-07922,user451@example.com,451,ads,cmp-07922,2024-05-26
MT-07923,user452@example.com,452,social,cmp-07923,2024-05-27
MT-07924,user453@example.com,453,partner,cmp-07924,2024-05-28
MT-07925,user454@example.com,454,email,cmp-07925,2024-05-01
MT-07926,ada@example.com,455,ads,cmp-07926,2024-05-02
MT-07927,user456@example.com,456,social,cmp-07927,2024-05-03
MT-07928,user457@example.com,457,partner,cmp-07928,2024-05-04
MT-07929,user458@example.com,458,email,cmp-07929,2024-05-05
MT-07930,user459@example.com,459,ads,cmp-07930,2024-05-06
MT-07931,user460@example.com,460,social,cmp-07931,2024-05-07
MT-07932,user461@example.com,461,partner,cmp-07932,2024-05-08
MT-07933,user462@example.com,462,email,cmp-07933,2024-05-09
MT-07934,user463@example.com,463,ads,cmp-07934,2024-05-10
MT-07935,user464@example.com,464,social,cmp-07935,2024-05-11
MT-07936,user465@example.com,465,partner,cmp-07936,2024-05-12
MT-07937,user466@example.com,466,email,cmp-07937,2024-05-13
MT-07938,user467@example.com,467,ads,cmp-07938,2024-05-14
MT-07939,user468@example.com,468,social,cmp-07939,2024-05-15
MT-07940,alan@example.com,469,partner,cmp-07940,2024-05-16
MT-07941,user470@example.com,470,email,cmp-07941,2024-05-17
MT-07942,user471@example.com,471,ads,cmp-07942,2024-05-18
MT-07943,user472@example.com,472,social,cmp-07943,2024-05-19
MT-07944,user473@example.com,473,partner,cmp-07944,2024-05-20
MT-07945,user474@example.com,474,email,cmp-07945,2024-05-21
MT-07946,user475@example.com,475,ads,cmp-07946,2024-05-22
MT-07947,user476@example.com,476,social,cmp-07947,2024-05-23
MT-07948,user477@example.com,477,partner,cmp-07948,2024-05-24
MT-07949,user478@example.com,478,email,cmp-07949,2024-05-25
MT-07950,user479@example.com,479,ads,cmp-07950,2024-05-26
MT-07951,user480@example.com,480,social,cmp-07951,2024-05-27
MT-07952,user481@example.com,481,partner,cmp-07952,2024-05-28
MT-07953,user482@example.com,482,email,cmp-07953,2024-05-01
MT-07954,user483@example.com,483,ads,cmp-07954,2024-05-02
MT-07955,user484@example.com,484,social,cmp-07955,2024-05-03
MT-07956,user485@example.com,485,partner,cmp-07956,2024-05-04
MT-07957,user486@example.com,486,email,cmp-07957,2024-05-05
MT-07958,user487@example.com,487,ads,cmp-07958,2024-05-06
MT-07959,user488@example.com,488,social,cmp-07959,2024-05-07
MT-07960,user489@example.com,489,partner,cmp-07960,2024-05-08
MT-07961,user490@example.com,490,email,cmp-07961,2024-05-09
MT-07962,user491@example.com,491,ads,cmp-07962,2024-05-10
MT-07963,user492@example.com,492,social,cmp-07963,2024-05-11
MT-07964,user493@example.com,493,partner,cmp-07964,2024-05-12
MT-07965,user494@example.com,494,email,cmp-07965,2024-05-13
MT-07966,user495@example.com,495,ads,cmp-07966,2024-05-14
MT-07967,user496@example.com,496,social,cmp-07967,2024-05-15
MT-07968,user497@example.com,497,partner,cmp-07968,2024-05-16
MT-07969,user498@example.com,498,email,cmp-07969,2024-05-17
MT-07970,user499@example.com,499,ads,cmp-07970,2024-05-18
MT-07971,user500@example.com,500,social,cmp-07971,2024-05-19
MT-07972,user501@example.com,501,partner,cmp-07972,2024-05-20
MT-07973,user502@example.com,502,email,cmp-07973,2024-05-21
MT-07974,user503@example.com,503,ads,cmp-07974,2024-05-22
MT-07975,user504@example.com,504,social,cmp-07975,2024-05-23
MT-07976,user505@example.com,505,partner,cmp-07976,2024-05-24
MT-07977,user506@example.com,506,email,cmp-07977,2024-05-25
MT-07978,user507@example.com,507,ads,cmp-07978,2024-05-26
MT-07979,user508@example.com,508,social,cmp-07979,2024-05-27
MT-07980,user509@example.com,509,partner,cmp-07980,2024-05-28
MT-07981,user510@example.com,510,email,cmp-07981,2024-05-01
MT-07982,grace@example.com,511,ads,cmp-07982,2024-05-02
MT-07983,user512@example.com,512,social,cmp-07983,2024-05-03
MT-07984,user513@example.com,513,partner,cmp-07984,2024-05-04
MT-07985,user514@example.com,514,email,cmp-07985,2024-05-05
MT-07986,user515@example.com,515,ads,cmp-07986,2024-05-06
MT-07987,user516@example.com,516,social,cmp-07987,2024-05-07
MT-07988,user517@example.com,517,partner,cmp-07988,2024-05-08
MT-07989,user518@example.com,518,email,cmp-07989,2024-05-09
MT-07990,user519@example.com,519,ads,cmp-07990,2024-05-10
MT-07991,user520@example.com,520,social,cmp-07991,2024-05-11
MT-07992,user521@example.com,521,partner,cmp-07992,2024-05-12
MT-07993,user522@example.com,522,email,cmp-07993,2024-05-13
MT-07994,user523@example.com,523,ads,cmp-07994,2024-05-14
MT-07995,user524@example.com,524,social,cmp-07995,2024-05-15
MT-07996,user525@example.com,525,partner,cmp-07996,2024-05-16
MT-07997,user526@example.com,526,email,cmp-07997,2024-05-17
MT-07998,user527@example.com,527,ads,cmp-07998,2024-05-18
MT-07999,user528@example.com,528,social,cmp-07999,2024-05-19
MT-08000,user529@example.com,529,partner,cmp-08000,2024-05-20
MT-08001,user530@example.com,530,email,cmp-00001,2024-05-21
MT-08002,user531@example.com,531,ads,cmp-00002,2024-05-22
MT-08003,user532@example.com,532,social,cmp-00003,2024-05-23
MT-08004,user533@example.com,533,partner,cmp-00004,2024-05-24
MT-08005,user534@example.com,534,email,cmp-00005,2024-05-25
MT-08006,user535@example.com,535,ads,cmp-00006,2024-05-26
MT-08007,user536@example.com,536,social,cmp-00007,2024-05-27
MT-08008,user537@example.com,537,partner,cmp-00008,2024-05-28
MT-08009,user538@example.com,538,email,cmp-00009,2024-05-01
MT-08010,user539@example.com,539,ads,cmp-00010,2024-05-02
MT-08011,user540@example.com,540,social,cmp-00011,2024-05-03
MT-08012,user541@example.com,541,partner,cmp-00012,2024-05-04
MT-08013,user542@example.com,542,email,cmp-00013,2024-05-05
MT-08014,user543@example.com,543,ads,cmp-00014,2024-05-06
MT-08015,user544@example.com,544,social,cmp-00015,2024-05-07
MT-08016,user545@example.com,545,partner,cmp-00016,2024-05-08
MT-08017,user546@example.com,546,email,cmp-00017,2024-05-09
MT-08018,user547@example.com,547,ads,cmp-00018,2024-05-10
MT-08019,user548@example.com,548,social,cmp-00019,2024-05-11
MT-08020,user549@example.com,549,partner,cmp-00020,2024-05-12
MT-08021,user550@example.com,550,email,cmp-00021,2024-05-13
MT-08022,user551@example.com,551,ads,cmp-00022,2024-05-14
MT-08023,ada@example.com,552,social,cmp-00023,2024-05-15
MT-08024,user553@example.com,553,partner,cmp-00024,2024-05-16
MT-08025,user554@example.com,554,email,cmp-00025,2024-05-17
MT-08026,user555@example.com,555,ads,cmp-00026,2024-05-18
MT-08027,user556@example.com,556,social,cmp-00027,2024-05-19
MT-08028,user557@example.com,557,partner,cmp-00028,2024-05-20
MT-08029,user558@example.com,558,email,cmp-00029,2024-05-21
MT-08030,user559@example.com,559,ads,cmp-00030,2024-05-22
MT-08031,user560@example.com,560,social,cmp-00031,2024-05-23
MT-08032,user561@example.com,561,partner,cmp-00032,2024-05-24
MT-08033,user562@example.com,562,email,cmp-00033,2024-05-25
MT-08034,user563@example.com,563,ads,cmp-00034,2024-05-26
MT-08035,user564@example.com,564,social,cmp-00035,2024-05-27
MT-08036,user565@example.com,565,partner,cmp-00036,2024-05-28
MT-08037,user566@example.com,566,email,cmp-00037,2024-05-01
MT-08038,user567@example.com,567,ads,cmp-00038,2024-05-02
MT-08039,user568@example.com,568,social,cmp-00039,2024-05-03
MT-08040,user569@example.com,569,partner,cmp-00040,2024-05-04
MT-08041,user570@example.com,570,email,cmp-00041,2024-05-05
MT-08042,user571@example.com,571,ads,cmp-00042,2024-05-06
MT-08043,user572@example.com,572,social,cmp-00043,2024-05-07
MT-08044,user573@example.com,573,partner,cmp-00044,2024-05-08
