device_id,email,customer_id,os,os_version,app_version,manufacturer,model,push_enabled,locale,timezone,last_seen,battery_pct,network,rooted
DEV-02310,user2323@example.com,2323,linux,14.5,1.5.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-14,63,ethernet,false
DEV-02311,user2324@example.com,2324,ios,10.6,1.6.0,Apple,Model-31,true,en-US,Europe/London,2024-08-15,70,wifi,false
DEV-02312,alan@example.com,2325,android,11.7,1.7.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-16,77,cellular,false
DEV-02313,user2326@example.com,2326,windows,12.8,1.8.2,Google,Model-33,true,de-DE,UTC,2024-08-17,84,ethernet,false
DEV-02314,user2327@example.com,2327,macos,13.0,1.0.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-18,91,wifi,false
DEV-02315,user2328@example.com,2328,linux,14.1,1.1.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-19,98,cellular,false
DEV-02316,ada@example.com,2329,ios,10.2,1.2.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-20,5,ethernet,false
DEV-02317,user2330@example.com,2330,android,11.3,1.3.1,Samsung,Model-37,true,en-GB,UTC,2024-08-21,12,wifi,false
DEV-02318,user2331@example.com,2331,windows,12.4,1.4.2,Google,Model-38,false,de-DE,America/New_York,2024-08-22,19,cellular,false
DEV-02319,user2332@example.com,2332,macos,13.5,1.5.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-23,26,ethernet,false
DEV-02320,user2333@example.com,2333,linux,14.6,1.6.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-24,33,wifi,false
DEV-02321,user2334@example.com,2334,ios,10.7,1.7.0,Apple,Model-1,true,en-US,UTC,2024-08-25,40,cellular,false
DEV-02322,user2335@example.com,2335,android,11.8,1.8.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-26,47,ethernet,false
DEV-02323,user2336@example.com,2336,windows,12.0,1.0.2,Google,Model-3,true,de-DE,Europe/London,2024-08-27,54,wifi,false
DEV-02324,user2337@example.com,2337,macos,13.1,1.1.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-28,61,cellular,true
DEV-02325,user2338@example.com,2338,linux,14.2,1.2.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-01,68,ethernet,false
DEV-02326,user2339@example.com,2339,ios,10.3,1.3.0,Apple,Model-6,false,en-US,America/New_York,2024-08-02,75,wifi,false
DEV-02327,user2340@example.com,2340,android,11.4,1.4.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-03,82,cellular,false
DEV-02328,user2341@example.com,2341,windows,12.5,1.5.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-04,89,ethernet,false
DEV-02329,user2342@example.com,2342,macos,13.6,1.6.3,Dell,Model-9,true,fr-FR,UTC,2024-08-05,96,wifi,false
DEV-02330,user2343@example.com,2343,linux,14.7,1.7.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-06,3,cellular,false
DEV-02331,user2344@example.com,2344,ios,10.8,1.8.0,Apple,Model-11,true,en-US,Europe/London,2024-08-07,10,ethernet,false
DEV-02332,user2345@example.com,2345,android,11.0,1.0.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-08,17,wifi,false
DEV-02333,user2346@example.com,2346,windows,12.1,1.1.2,Google,Model-13,true,de-DE,UTC,2024-08-09,24,cellular,false
DEV-02334,user2347@example.com,2347,macos,13.2,1.2.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-10,31,ethernet,false
DEV-02335,user2348@example.com,2348,linux,14.3,1.3.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-11,38,wifi,false
DEV-02336,user2349@example.com,2349,ios,10.4,1.4.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-12,45,cellular,false
DEV-02337,user2350@example.com,2350,android,11.5,1.5.1,Samsung,Model-17,true,en-GB,UTC,2024-08-13,52,ethernet,false
DEV-02338,user2351@example.com,2351,windows,12.6,1.6.2,Google,Model-18,false,de-DE,America/New_York,2024-08-14,59,wifi,false
DEV-02339,user2352@example.com,2352,macos,13.7,1.7.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-15,66,cellular,false
DEV-02340,user2353@example.com,2353,linux,14.8,1.8.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-16,73,ethernet,false
DEV-02341,user2354@example.com,2354,ios,10.0,1.0.0,Apple,Model-21,true,en-US,UTC,2024-08-17,80,wifi,false
DEV-02342,user2355@example.com,2355,android,11.1,1.1.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-18,87,cellular,false
DEV-02343,user2356@example.com,2356,windows,12.2,1.2.2,Google,Model-23,true,de-DE,Europe/London,2024-08-19,94,ethernet,false
DEV-02344,user2357@example.com,2357,macos,13.3,1.3.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-20,1,wifi,false
DEV-02345,user2358@example.com,2358,linux,14.4,1.4.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-21,8,cellular,false
DEV-02346,user2359@example.com,2359,ios,10.5,1.5.0,Apple,Model-26,false,en-US,America/New_York,2024-08-22,15,ethernet,false
DEV-02347,user2360@example.com,2360,android,11.6,1.6.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-23,22,wifi,true
DEV-02348,user2361@example.com,2361,windows,12.7,1.7.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-24,29,cellular,false
DEV-02349,user2362@example.com,2362,macos,13.8,1.8.3,Dell,Model-29,true,fr-FR,UTC,2024-08-25,36,ethernet,false
DEV-02350,user2363@example.com,2363,linux,14.0,1.0.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-26,43,wifi,false
DEV-02351,user2364@example.com,2364,ios,10.1,1.1.0,Apple,Model-31,true,en-US,Europe/London,2024-08-27,50,cellular,false
DEV-02352,user2365@example.com,2365,android,11.2,1.2.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-28,57,ethernet,false
DEV-02353,user2366@example.com,2366,windows,12.3,1.3.2,Google,Model-33,true,de-DE,UTC,2024-08-01,64,wifi,false
DEV-02354,user2367@example.com,2367,macos,13.4,1.4.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-02,71,cellular,false
DEV-02355,user2368@example.com,2368,linux,14.5,1.5.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-03,78,ethernet,false
DEV-02356,user2369@example.com,2369,ios,10.6,1.6.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-04,85,wifi,false
DEV-02357,user2370@example.com,2370,android,11.7,1.7.1,Samsung,Model-37,true,en-GB,UTC,2024-08-05,92,cellular,false
DEV-02358,user2371@example.com,2371,windows,12.8,1.8.2,Google,Model-38,false,de-DE,America/New_York,2024-08-06,99,ethernet,false
DEV-02359,user2372@example.com,2372,macos,13.0,1.0.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-07,6,wifi,false
DEV-02360,user2373@example.com,2373,linux,14.1,1.1.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-08,13,cellular,false
DEV-02361,user2374@example.com,2374,ios,10.2,1.2.0,Apple,Model-1,true,en-US,UTC,2024-08-09,20,ethernet,false
DEV-02362,user2375@example.com,2375,android,11.3,1.3.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-10,27,wifi,false
DEV-02363,user2376@example.com,2376,windows,12.4,1.4.2,Google,Model-3,true,de-DE,Europe/London,2024-08-11,34,cellular,false
DEV-02364,user2377@example.com,2377,macos,13.5,1.5.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-12,41,ethernet,false
DEV-02365,user2378@example.com,2378,linux,14.6,1.6.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-13,48,wifi,false
DEV-02366,user2379@example.com,2379,ios,10.7,1.7.0,Apple,Model-6,false,en-US,America/New_York,2024-08-14,55,cellular,false
DEV-02367,user2380@example.com,2380,android,11.8,1.8.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-15,62,ethernet,false
DEV-02368,user2381@example.com,2381,windows,12.0,1.0.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-16,69,wifi,false
DEV-02369,user2382@example.com,2382,macos,13.1,1.1.3,Dell,Model-9,true,fr-FR,UTC,2024-08-17,76,cellular,false
DEV-02370,user2383@example.com,2383,linux,14.2,1.2.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-18,83,ethernet,true
DEV-02371,user2384@example.com,2384,ios,10.3,1.3.0,Apple,Model-11,true,en-US,Europe/London,2024-08-19,90,wifi,false
DEV-02372,user2385@example.com,2385,android,11.4,1.4.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-20,97,cellular,false
DEV-02373,user2386@example.com,2386,windows,12.5,1.5.2,Google,Model-13,true,de-DE,UTC,2024-08-21,4,ethernet,false
DEV-02374,user2387@example.com,2387,macos,13.6,1.6.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-22,11,wifi,false
DEV-02375,user2388@example.com,2388,linux,14.7,1.7.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-23,18,cellular,false
DEV-02376,user2389@example.com,2389,ios,10.8,1.8.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-24,25,ethernet,false
DEV-02377,user2390@example.com,2390,android,11.0,1.0.1,Samsung,Model-17,true,en-GB,UTC,2024-08-25,32,wifi,false
DEV-02378,user2391@example.com,2391,windows,12.1,1.1.2,Google,Model-18,false,de-DE,America/New_York,2024-08-26,39,cellular,false
DEV-02379,user2392@example.com,2392,macos,13.2,1.2.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-27,46,ethernet,false
DEV-02380,user2393@example.com,2393,linux,14.3,1.3.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-28,53,wifi,false
DEV-02381,user2394@example.com,2394,ios,10.4,1.4.0,Apple,Model-21,true,en-US,UTC,2024-08-01,60,cellular,false
DEV-02382,user2395@example.com,2395,android,11.5,1.5.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-02,67,ethernet,false
DEV-02383,user2396@example.com,2396,windows,12.6,1.6.2,Google,Model-23,true,de-DE,Europe/London,2024-08-03,74,wifi,false
DEV-02384,user2397@example.com,2397,macos,13.7,1.7.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-04,81,cellular,false
DEV-02385,user2398@example.com,2398,linux,14.8,1.8.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-05,88,ethernet,false
DEV-02386,user2399@example.com,2399,ios,10.0,1.0.0,Apple,Model-26,false,en-US,America/New_York,2024-08-06,95,wifi,false
DEV-02387,user2400@example.com,2400,android,11.1,1.1.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-07,2,cellular,false
DEV-02388,user2401@example.com,2401,windows,12.2,1.2.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-08,9,ethernet,false
DEV-02389,user2402@example.com,2402,macos,13.3,1.3.3,Dell,Model-29,true,fr-FR,UTC,2024-08-09,16,wifi,false
DEV-02390,user2403@example.com,2403,linux,14.4,1.4.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-10,23,cellular,false
DEV-02391,grace@example.com,2404,ios,10.5,1.5.0,Apple,Model-31,true,en-US,Europe/London,2024-08-11,30,ethernet,false
DEV-02392,user2405@example.com,2405,android,11.6,1.6.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-12,37,wifi,false
DEV-02393,user2406@example.com,2406,windows,12.7,1.7.2,Google,Model-33,true,de-DE,UTC,2024-08-13,44,cellular,true
DEV-02394,user2407@example.com,2407,macos,13.8,1.8.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-14,51,ethernet,false
DEV-02395,alan@example.com,2408,linux,14.0,1.0.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-15,58,wifi,false
DEV-02396,user2409@example.com,2409,ios,10.1,1.1.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-16,65,cellular,false
DEV-02397,user2410@example.com,2410,android,11.2,1.2.1,Samsung,Model-37,true,en-GB,UTC,2024-08-17,72,ethernet,false
DEV-02398,user2411@example.com,2411,windows,12.3,1.3.2,Google,Model-38,false,de-DE,America/New_York,2024-08-18,79,wifi,false
DEV-02399,user2412@example.com,2412,macos,13.4,1.4.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-19,86,cellular,false
DEV-02400,user2413@example.com,2413,linux,14.5,1.5.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-20,93,ethernet,false
DEV-02401,user2414@example.com,2414,ios,10.6,1.6.0,Apple,Model-1,true,en-US,UTC,2024-08-21,0,wifi,false
DEV-02402,user2415@example.com,2415,android,11.7,1.7.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-22,7,cellular,false
DEV-02403,user2416@example.com,2416,windows,12.8,1.8.2,Google,Model-3,true,de-DE,Europe/London,2024-08-23,14,ethernet,false
DEV-02404,user2417@example.com,2417,macos,13.0,1.0.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-24,21,wifi,false
DEV-02405,user2418@example.com,2418,linux,14.1,1.1.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-25,28,cellular,false
DEV-02406,user2419@example.com,2419,ios,10.2,1.2.0,Apple,Model-6,false,en-US,America/New_York,2024-08-26,35,ethernet,false
DEV-02407,user2420@example.com,2420,android,11.3,1.3.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-27,42,wifi,false
DEV-02408,user2421@example.com,2421,windows,12.4,1.4.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-28,49,cellular,false
DEV-02409,user2422@example.com,2422,macos,13.5,1.5.3,Dell,Model-9,true,fr-FR,UTC,2024-08-01,56,ethernet,false
DEV-02410,user2423@example.com,2423,linux,14.6,1.6.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-02,63,wifi,false
DEV-02411,user2424@example.com,2424,ios,10.7,1.7.0,Apple,Model-11,true,en-US,Europe/London,2024-08-03,70,cellular,false
DEV-02412,user2425@example.com,2425,android,11.8,1.8.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-04,77,ethernet,false
DEV-02413,ada@example.com,2426,windows,12.0,1.0.2,Google,Model-13,true,de-DE,UTC,2024-08-05,84,wifi,false
DEV-02414,user2427@example.com,2427,macos,13.1,1.1.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-06,91,cellular,false
DEV-02415,user2428@example.com,2428,linux,14.2,1.2.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-07,98,ethernet,false
DEV-02416,user2429@example.com,2429,ios,10.3,1.3.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-08,5,wifi,true
DEV-02417,user2430@example.com,2430,android,11.4,1.4.1,Samsung,Model-17,true,en-GB,UTC,2024-08-09,12,cellular,false
DEV-02418,user2431@example.com,2431,windows,12.5,1.5.2,Google,Model-18,false,de-DE,America/New_York,2024-08-10,19,ethernet,false
DEV-02419,user2432@example.com,2432,macos,13.6,1.6.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-11,26,wifi,false
DEV-02420,user2433@example.com,2433,linux,14.7,1.7.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-12,33,cellular,false
DEV-02421,user2434@example.com,2434,ios,10.8,1.8.0,Apple,Model-21,true,en-US,UTC,2024-08-13,40,ethernet,false
DEV-02422,user2435@example.com,2435,android,11.0,1.0.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-14,47,wifi,false
DEV-02423,user2436@example.com,2436,windows,12.1,1.1.2,Google,Model-23,true,de-DE,Europe/London,2024-08-15,54,cellular,false
DEV-02424,user2437@example.com,2437,macos,13.2,1.2.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-16,61,ethernet,false
DEV-02425,user2438@example.com,2438,linux,14.3,1.3.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-17,68,wifi,false
DEV-02426,user2439@example.com,2439,ios,10.4,1.4.0,Apple,Model-26,false,en-US,America/New_York,2024-08-18,75,cellular,false
DEV-02427,user2440@example.com,2440,android,11.5,1.5.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-19,82,ethernet,false
DEV-02428,user2441@example.com,2441,windows,12.6,1.6.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-20,89,wifi,false
DEV-02429,user2442@example.com,2442,macos,13.7,1.7.3,Dell,Model-29,true,fr-FR,UTC,2024-08-21,96,cellular,false
DEV-02430,user2443@example.com,2443,linux,14.8,1.8.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-22,3,ethernet,false
DEV-02431,user2444@example.com,2444,ios,10.0,1.0.0,Apple,Model-31,true,en-US,Europe/London,2024-08-23,10,wifi,false
DEV-02432,user2445@example.com,2445,android,11.1,1.1.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-24,17,cellular,false
DEV-02433,user2446@example.com,2446,windows,12.2,1.2.2,Google,Model-33,true,de-DE,UTC,2024-08-25,24,ethernet,false
DEV-02434,user2447@example.com,2447,macos,13.3,1.3.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-26,31,wifi,false
DEV-02435,user2448@example.com,2448,linux,14.4,1.4.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-27,38,cellular,false
DEV-02436,user2449@example.com,2449,ios,10.5,1.5.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-28,45,ethernet,false
DEV-02437,user2450@example.com,2450,android,11.6,1.6.1,Samsung,Model-37,true,en-GB,UTC,2024-08-01,52,wifi,false
DEV-02438,user2451@example.com,2451,windows,12.7,1.7.2,Google,Model-38,false,de-DE,America/New_York,2024-08-02,59,cellular,false
DEV-02439,user2452@example.com,2452,macos,13.8,1.8.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-03,66,ethernet,true
DEV-02440,user2453@example.com,2453,linux,14.0,1.0.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-04,73,wifi,false
DEV-02441,user2454@example.com,2454,ios,10.1,1.1.0,Apple,Model-1,true,en-US,UTC,2024-08-05,80,cellular,false
DEV-02442,user2455@example.com,2455,android,11.2,1.2.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-06,87,ethernet,false
DEV-02443,user2456@example.com,2456,windows,12.3,1.3.2,Google,Model-3,true,de-DE,Europe/London,2024-08-07,94,wifi,false
DEV-02444,user2457@example.com,2457,macos,13.4,1.4.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-08,1,cellular,false
DEV-02445,user2458@example.com,2458,linux,14.5,1.5.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-09,8,ethernet,false
DEV-02446,user2459@example.com,2459,ios,10.6,1.6.0,Apple,Model-6,false,en-US,America/New_York,2024-08-10,15,wifi,false
DEV-02447,user2460@example.com,2460,android,11.7,1.7.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-11,22,cellular,false
DEV-02448,user2461@example.com,2461,windows,12.8,1.8.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-12,29,ethernet,false
DEV-02449,user2462@example.com,2462,macos,13.0,1.0.3,Dell,Model-9,true,fr-FR,UTC,2024-08-13,36,wifi,false
DEV-02450,user2463@example.com,2463,linux,14.1,1.1.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-14,43,cellular,false
DEV-02451,user2464@example.com,2464,ios,10.2,1.2.0,Apple,Model-11,true,en-US,Europe/London,2024-08-15,50,ethernet,false
DEV-02452,user2465@example.com,2465,android,11.3,1.3.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-16,57,wifi,false
DEV-02453,user2466@example.com,2466,windows,12.4,1.4.2,Google,Model-13,true,de-DE,UTC,2024-08-17,64,cellular,false
DEV-02454,user2467@example.com,2467,macos,13.5,1.5.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-18,71,ethernet,false
DEV-02455,user2468@example.com,2468,linux,14.6,1.6.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-19,78,wifi,false
DEV-02456,user2469@example.com,2469,ios,10.7,1.7.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-20,85,cellular,false
DEV-02457,user2470@example.com,2470,android,11.8,1.8.1,Samsung,Model-17,true,en-GB,UTC,2024-08-21,92,ethernet,false
DEV-02458,user2471@example.com,2471,windows,12.0,1.0.2,Google,Model-18,false,de-DE,America/New_York,2024-08-22,99,wifi,false
DEV-02459,user2472@example.com,2472,macos,13.1,1.1.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-23,6,cellular,false
DEV-02460,user2473@example.com,2473,linux,14.2,1.2.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-24,13,ethernet,false
DEV-02461,user2474@example.com,2474,ios,10.3,1.3.0,Apple,Model-21,true,en-US,UTC,2024-08-25,20,wifi,false
DEV-02462,user2475@example.com,2475,android,11.4,1.4.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-26,27,cellular,true
DEV-02463,user2476@example.com,2476,windows,12.5,1.5.2,Google,Model-23,true,de-DE,Europe/London,2024-08-27,34,ethernet,false
DEV-02464,user2477@example.com,2477,macos,13.6,1.6.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-28,41,wifi,false
DEV-02465,user2478@example.com,2478,linux,14.7,1.7.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-01,48,cellular,false
DEV-02466,user2479@example.com,2479,ios,10.8,1.8.0,Apple,Model-26,false,en-US,America/New_York,2024-08-02,55,ethernet,false
DEV-02467,user2480@example.com,2480,android,11.0,1.0.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-03,62,wifi,false
DEV-02468,user2481@example.com,2481,windows,12.1,1.1.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-04,69,cellular,false
DEV-02469,user2482@example.com,2482,macos,13.2,1.2.3,Dell,Model-29,true,fr-FR,UTC,2024-08-05,76,ethernet,false
DEV-02470,user2483@example.com,2483,linux,14.3,1.3.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-06,83,wifi,false
DEV-02471,user2484@example.com,2484,ios,10.4,1.4.0,Apple,Model-31,true,en-US,Europe/London,2024-08-07,90,cellular,false
DEV-02472,user2485@example.com,2485,android,11.5,1.5.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-08,97,ethernet,false
DEV-02473,user2486@example.com,2486,windows,12.6,1.6.2,Google,Model-33,true,de-DE,UTC,2024-08-09,4,wifi,false
DEV-02474,user2487@example.com,2487,macos,13.7,1.7.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-10,11,cellular,false
DEV-02475,user2488@example.com,2488,linux,14.8,1.8.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-11,18,ethernet,false
DEV-02476,user2489@example.com,2489,ios,10.0,1.0.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-12,25,wifi,false
DEV-02477,user2490@example.com,2490,android,11.1,1.1.1,Samsung,Model-37,true,en-GB,UTC,2024-08-13,32,cellular,false
DEV-02478,alan@example.com,2491,windows,12.2,1.2.2,Google,Model-38,false,de-DE,America/New_York,2024-08-14,39,ethernet,false
DEV-02479,user2492@example.com,2492,macos,13.3,1.3.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-15,46,wifi,false
DEV-02480,grace@example.com,2493,linux,14.4,1.4.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-16,53,cellular,false
DEV-02481,user2494@example.com,2494,ios,10.5,1.5.0,Apple,Model-1,true,en-US,UTC,2024-08-17,60,ethernet,false
DEV-02482,user2495@example.com,2495,android,11.6,1.6.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-18,67,wifi,false
DEV-02483,user2496@example.com,2496,windows,12.7,1.7.2,Google,Model-3,true,de-DE,Europe/London,2024-08-19,74,cellular,false
DEV-02484,user2497@example.com,2497,macos,13.8,1.8.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-20,81,ethernet,false
DEV-02485,user2498@example.com,2498,linux,14.0,1.0.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-21,88,wifi,true
DEV-02486,user2499@example.com,2499,ios,10.1,1.1.0,Apple,Model-6,false,en-US,America/New_York,2024-08-22,95,cellular,false
DEV-02487,user2500@example.com,2500,android,11.2,1.2.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-23,2,ethernet,false
DEV-02488,user1@example.com,1,windows,12.3,1.3.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-24,9,wifi,false
DEV-02489,user2@example.com,2,macos,13.4,1.4.3,Dell,Model-9,true,fr-FR,UTC,2024-08-25,16,cellular,false
DEV-02490,user3@example.com,3,linux,14.5,1.5.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-26,23,ethernet,false
DEV-02491,user4@example.com,4,ios,10.6,1.6.0,Apple,Model-11,true,en-US,Europe/London,2024-08-27,30,wifi,false
DEV-02492,user5@example.com,5,android,11.7,1.7.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-28,37,cellular,false
DEV-02493,user6@example.com,6,windows,12.8,1.8.2,Google,Model-13,true,de-DE,UTC,2024-08-01,44,ethernet,false
DEV-02494,user7@example.com,7,macos,13.0,1.0.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-02,51,wifi,false
DEV-02495,user8@example.com,8,linux,14.1,1.1.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-03,58,cellular,false
DEV-02496,user9@example.com,9,ios,10.2,1.2.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-04,65,ethernet,false
DEV-02497,user10@example.com,10,android,11.3,1.3.1,Samsung,Model-17,true,en-GB,UTC,2024-08-05,72,wifi,false
DEV-02498,user11@example.com,11,windows,12.4,1.4.2,Google,Model-18,false,de-DE,America/New_York,2024-08-06,79,cellular,false
DEV-02499,user12@example.com,12,macos,13.5,1.5.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-07,86,ethernet,false
DEV-02500,user13@example.com,13,linux,14.6,1.6.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-08,93,wifi,false
DEV-02501,user14@example.com,14,ios,10.7,1.7.0,Apple,Model-21,true,en-US,UTC,2024-08-09,0,cellular,false
DEV-02502,user15@example.com,15,android,11.8,1.8.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-10,7,ethernet,false
DEV-02503,user16@example.com,16,windows,12.0,1.0.2,Google,Model-23,true,de-DE,Europe/London,2024-08-11,14,wifi,false
DEV-02504,user17@example.com,17,macos,13.1,1.1.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-12,21,cellular,false
DEV-02505,user18@example.com,18,linux,14.2,1.2.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-13,28,ethernet,false
DEV-02506,user19@example.com,19,ios,10.3,1.3.0,Apple,Model-26,false,en-US,America/New_York,2024-08-14,35,wifi,false
DEV-02507,user20@example.com,20,android,11.4,1.4.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-15,42,cellular,false
DEV-02508,user21@example.com,21,windows,12.5,1.5.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-16,49,ethernet,true
DEV-02509,user22@example.com,22,macos,13.6,1.6.3,Dell,Model-29,true,fr-FR,UTC,2024-08-17,56,wifi,false
DEV-02510,ada@example.com,23,linux,14.7,1.7.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-18,63,cellular,false
DEV-02511,user24@example.com,24,ios,10.8,1.8.0,Apple,Model-31,true,en-US,Europe/London,2024-08-19,70,ethernet,false
