refund_id,email,customer_id,invoice_id,amount_usd,reason,status,created_at
RF-03333,user864@example.com,864,INV-03333,153,duplicate,rejected,2024-07-01
RF-03334,user865@example.com,865,INV-03334,164,fraud,pending,2024-07-02
RF-03335,user866@example.com,866,INV-03335,175,goodwill,approved,2024-07-03
RF-03336,user867@example.com,867,INV-03336,186,defect,rejected,2024-07-04
RF-03337,user868@example.com,868,INV-03337,197,duplicate,pending,2024-07-05
RF-03338,user869@example.com,869,INV-03338,208,fraud,approved,2024-07-06
RF-03339,user870@example.com,870,INV-03339,219,goodwill,rejected,2024-07-07
RF-03340,user871@example.com,871,INV-03340,230,defect,pending,2024-07-08
RF-03341,user872@example.com,872,INV-03341,241,duplicate,approved,2024-07-09
RF-03342,user873@example.com,873,INV-03342,252,fraud,rejected,2024-07-10
RF-03343,user874@example.com,874,INV-03343,263,goodwill,pending,2024-07-11
RF-03344,user875@example.com,875,INV-03344,274,defect,approved,2024-07-12
RF-03345,user876@example.com,876,INV-03345,285,duplicate,rejected,2024-07-13
RF-03346,user877@example.com,877,INV-03346,296,fraud,pending,2024-07-14
RF-03347,user878@example.com,878,INV-03347,307,goodwill,approved,2024-07-15
RF-03348,user879@example.com,879,INV-03348,318,defect,rejected,2024-07-16
RF-03349,user880@example.com,880,INV-03349,329,duplicate,pending,2024-07-17
RF-03350,user881@example.com,881,INV-03350,340,fraud,approved,2024-07-18
RF-03351,user882@example.com,882,INV-03351,351,goodwill,rejected,2024-07-19
RF-03352,grace@example.com,883,INV-03352,362,defect,pending,2024-07-20
RF-03353,user884@example.com,884,INV-03353,373,duplicate,approved,2024-07-21
RF-03354,user885@example.com,885,INV-03354,384,fraud,rejected,2024-07-22
RF-03355,user886@example.com,886,INV-03355,395,goodwill,pending,2024-07-23
RF-03356,user887@example.com,887,INV-03356,406,defect,approved,2024-07-24
RF-03357,user888@example.com,888,INV-03357,417,duplicate,rejected,2024-07-25
RF-03358,user889@example.com,889,INV-03358,428,fraud,pending,2024-07-26
RF-03359,user890@example.com,890,INV-03359,439,goodwill,approved,2024-07-27
RF-03360,user891@example.com,891,INV-03360,450,defect,rejected,2024-07-28
RF-03361,user892@example.com,892,INV-03361,461,duplicate,pending,2024-07-01
RF-03362,user893@example.com,893,INV-03362,472,fraud,approved,2024-07-02
RF-03363,user894@example.com,894,INV-03363,483,goodwill,rejected,2024-07-03
RF-03364,user895@example.com,895,INV-03364,494,defect,pending,2024-07-04
RF-03365,ada@example.com,896,INV-03365,5,duplicate,approved,2024-07-05
RF-03366,user897@example.com,897,INV-03366,16,fraud,rejected,2024-07-06
RF-03367,user898@example.com,898,INV-03367,27,goodwill,pending,2024-07-07
RF-03368,user899@example.com,899,INV-03368,38,defect,approved,2024-07-08
RF-03369,user900@example.com,900,INV-03369,49,duplicate,rejected,2024-07-09
RF-03370,user901@example.com,901,INV-03370,60,fraud,pending,2024-07-10
RF-03371,user902@example.com,902,INV-03371,71,goodwill,approved,2024-07-11
RF-03372,user903@example.com,903,INV-03372,82,defect,rejected,2024-07-12
RF-03373,alan@example.com,904,INV-03373,93,duplicate,pending,2024-07-13
RF-03374,user905@example.com,905,INV-03374,104,fraud,approved,2024-07-14
RF-03375,user906@example.com,906,INV-03375,115,goodwill,rejected,2024-07-15
RF-03376,user907@example.com,907,INV-03376,126,defect,pending,2024-07-16
RF-03377,user908@example.com,908,INV-03377,137,duplicate,approved,2024-07-17
RF-03378,user909@example.com,909,INV-03378,148,fraud,rejected,2024-07-18
RF-03379,user910@example.com,910,INV-03379,159,goodwill,pending,2024-07-19
RF-03380,user911@example.com,911,INV-03380,170,defect,approved,2024-07-20
RF-03381,user912@example.com,912,INV-03381,181,duplicate,rejected,2024-07-21
RF-03382,user913@example.com,913,INV-03382,192,fraud,pending,2024-07-22
RF-03383,user914@example.com,914,INV-03383,203,goodwill,approved,2024-07-23
RF-03384,user915@example.com,915,INV-03384,214,defect,rejected,2024-07-24
RF-03385,user916@example.com,916,INV-03385,225,duplicate,pending,2024-07-25
RF-03386,user917@example.com,917,INV-03386,236,fraud,approved,2024-07-26
RF-03387,user918@example.com,918,INV-03387,247,goodwill,rejected,2024-07-27
RF-03388,user919@example.com,919,INV-03388,258,defect,pending,2024-07-28
RF-03389,user920@example.com,920,INV-03389,269,duplicate,approved,2024-07-01
RF-03390,user921@example.com,921,INV-03390,280,fraud,rejected,2024-07-02
RF-03391,user922@example.com,922,INV-03391,291,goodwill,pending,2024-07-03
RF-03392,user923@example.com,923,INV-03392,302,defect,approved,2024-07-04
RF-03393,user924@example.com,924,INV-03393,313,duplicate,rejected,2024-07-05
RF-03394,user925@example.com,925,INV-03394,324,fraud,pending,2024-07-06
RF-03395,user926@example.com,926,INV-03395,335,goodwill,approved,2024-07-07
RF-03396,user927@example.com,927,INV-03396,346,defect,rejected,2024-07-08
RF-03397,user928@example.com,928,INV-03397,357,duplicate,pending,2024-07-09
RF-03398,user929@example.com,929,INV-03398,368,fraud,approved,2024-07-10
RF-03399,user930@example.com,930,INV-03399,379,goodwill,rejected,2024-07-11
RF-03400,user931@example.com,931,INV-03400,390,defect,pending,2024-07-12
RF-03401,user932@example.com,932,INV-03401,401,duplicate,approved,2024-07-13
RF-03402,user933@example.com,933,INV-03402,412,fraud,rejected,2024-07-14
RF-03403,user934@example.com,934,INV-03403,423,goodwill,pending,2024-07-15
RF-03404,user935@example.com,935,INV-03404,434,defect,approved,2024-07-16
RF-03405,user936@example.com,936,INV-03405,445,duplicate,rejected,2024-07-17
RF-03406,user937@example.com,937,INV-03406,456,fraud,pending,2024-07-18
RF-03407,user938@example.com,938,INV-03407,467,goodwill,approved,2024-07-19
RF-03408,user939@example.com,939,INV-03408,478,defect,rejected,2024-07-20
RF-03409,user940@example.com,940,INV-03409,489,duplicate,pending,2024-07-21
RF-03410,user941@example.com,941,INV-03410,500,fraud,approved,2024-07-22
RF-03411,user942@example.com,942,INV-03411,11,goodwill,rejected,2024-07-23
RF-03412,user943@example.com,943,INV-03412,22,defect,pending,2024-07-24
RF-03413,user944@example.com,944,INV-03413,33,duplicate,approved,2024-07-25
RF-03414,user945@example.com,945,INV-03414,44,fraud,rejected,2024-07-26
RF-03415,user946@example.com,946,INV-03415,55,goodwill,pending,2024-07-27
RF-03416,user947@example.com,947,INV-03416,66,defect,approved,2024-07-28
RF-03417,user948@example.com,948,INV-03417,77,duplicate,rejected,2024-07-01
RF-03418,user949@example.com,949,INV-03418,88,fraud,pending,2024-07-02
RF-03419,user950@example.com,950,INV-03419,99,goodwill,approved,2024-07-03
RF-03420,user951@example.com,951,INV-03420,110,defect,rejected,2024-07-04
RF-03421,user952@example.com,952,INV-03421,121,duplicate,pending,2024-07-05
RF-03422,user953@example.com,953,INV-03422,132,fraud,approved,2024-07-06
RF-03423,user954@example.com,954,INV-03423,143,goodwill,rejected,2024-07-07
RF-03424,user955@example.com,955,INV-03424,154,defect,pending,2024-07-08
RF-03425,user956@example.com,956,INV-03425,165,duplicate,approved,2024-07-09
RF-03426,user957@example.com,957,INV-03426,176,fraud,rejected,2024-07-10
RF-03427,user958@example.com,958,INV-03427,187,goodwill,pending,2024-07-11
RF-03428,user959@example.com,959,INV-03428,198,defect,approved,2024-07-12
RF-03429,user960@example.com,960,INV-03429,209,duplicate,rejected,2024-07-13
RF-03430,user961@example.com,961,INV-03430,220,fraud,pending,2024-07-14
RF-03431,user962@example.com,962,INV-03431,231,goodwill,approved,2024-07-15
RF-03432,user963@example.com,963,INV-03432,242,defect,rejected,2024-07-16
RF-03433,user964@example.com,964,INV-03433,253,duplicate,pending,2024-07-17
RF-03434,user965@example.com,965,INV-03434,264,fraud,approved,2024-07-18
RF-03435,user966@example.com,966,INV-03435,275,goodwill,rejected,2024-07-19
RF-03436,user967@example.com,967,INV-03436,286,defect,pending,2024-07-20
RF-03437,user968@example.com,968,INV-03437,297,duplicate,approved,2024-07-21
RF-03438,user969@example.com,969,INV-03438,308,fraud,rejected,2024-07-22
RF-03439,user970@example.com,970,INV-03439,319,goodwill,pending,2024-07-23
RF-03440,user971@example.com,971,INV-03440,330,defect,approved,2024-07-24
RF-03441,grace@example.com,972,INV-03441,341,duplicate,rejected,2024-07-25
RF-03442,user973@example.com,973,INV-03442,352,fraud,pending,2024-07-26
RF-03443,user974@example.com,974,INV-03443,363,goodwill,approved,2024-07-27
RF-03444,user975@example.com,975,INV-03444,374,defect,rejected,2024-07-28
RF-03445,user976@example.com,976,INV-03445,385,duplicate,pending,2024-07-01
RF-03446,user977@example.com,977,INV-03446,396,fraud,approved,2024-07-02
RF-03447,user978@example.com,978,INV-03447,407,goodwill,rejected,2024-07-03
RF-03448,user979@example.com,979,INV-03448,418,defect,pending,2024-07-04
RF-03449,user980@example.com,980,INV-03449,429,duplicate,approved,2024-07-05
RF-03450,user981@example.com,981,INV-03450,440,fraud,rejected,2024-07-06
RF-03451,user982@example.com,982,INV-03451,451,goodwill,pending,2024-07-07
RF-03452,user983@example.com,983,INV-03452,462,defect,approved,2024-07-08
RF-03453,user984@example.com,984,INV-03453,473,duplicate,rejected,2024-07-09
RF-03454,user985@example.com,985,INV-03454,484,fraud,pending,2024-07-10
RF-03455,user986@example.com,986,INV-03455,495,goodwill,approved,2024-07-11
RF-03456,alan@example.com,987,INV-03456,6,defect,rejected,2024-07-12
RF-03457,user988@example.com,988,INV-03457,17,duplicate,pending,2024-07-13
RF-03458,user989@example.com,989,INV-03458,28,fraud,approved,2024-07-14
RF-03459,user990@example.com,990,INV-03459,39,goodwill,rejected,2024-07-15
RF-03460,user991@example.com,991,INV-03460,50,defect,pending,2024-07-16
RF-03461,user992@example.com,992,INV-03461,61,duplicate,approved,2024-07-17
RF-03462,ada@example.com,993,INV-03462,72,fraud,rejected,2024-07-18
RF-03463,user994@example.com,994,INV-03463,83,goodwill,pending,2024-07-19
RF-03464,user995@example.com,995,INV-03464,94,defect,approved,2024-07-20
RF-03465,user996@example.com,996,INV-03465,105,duplicate,rejected,2024-07-21
RF-03466,user997@example.com,997,INV-03466,116,fraud,pending,2024-07-22
RF-03467,user998@example.com,998,INV-03467,127,goodwill,approved,2024-07-23
RF-03468,user999@example.com,999,INV-03468,138,defect,rejected,2024-07-24
RF-03469,user1000@example.com,1000,INV-03469,149,duplicate,pending,2024-07-25
RF-03470,user1001@example.com,1001,INV-03470,160,fraud,approved,2024-07-26
RF-03471,user1002@example.com,1002,INV-03471,171,goodwill,rejected,2024-07-27
RF-03472,user1003@example.com,1003,INV-03472,182,defect,pending,2024-07-28
RF-03473,user1004@example.com,1004,INV-03473,193,duplicate,approved,2024-07-01
RF-03474,user1005@example.com,1005,INV-03474,204,fraud,rejected,2024-07-02
RF-03475,user1006@example.com,1006,INV-03475,215,goodwill,pending,2024-07-03
RF-03476,user1007@example.com,1007,INV-03476,226,defect,approved,2024-07-04
RF-03477,user1008@example.com,1008,INV-03477,237,duplicate,rejected,2024-07-05
RF-03478,user1009@example.com,1009,INV-03478,248,fraud,pending,2024-07-06
RF-03479,user1010@example.com,1010,INV-03479,259,goodwill,approved,2024-07-07
RF-03480,user1011@example.com,1011,INV-03480,270,defect,rejected,2024-07-08
RF-03481,user1012@example.com,1012,INV-03481,281,duplicate,pending,2024-07-09
RF-03482,user1013@example.com,1013,INV-03482,292,fraud,approved,2024-07-10
RF-03483,user1014@example.com,1014,INV-03483,303,goodwill,rejected,2024-07-11
RF-03484,user1015@example.com,1015,INV-03484,314,defect,pending,2024-07-12
RF-03485,user1016@example.com,1016,INV-03485,325,duplicate,approved,2024-07-13
RF-03486,user1017@example.com,1017,INV-03486,336,fraud,rejected,2024-07-14
RF-03487,user1018@example.com,1018,INV-03487,347,goodwill,pending,2024-07-15
RF-03488,user1019@example.com,1019,INV-03488,358,defect,approved,2024-07-16
RF-03489,user1020@example.com,1020,INV-03489,369,duplicate,rejected,2024-07-17
RF-03490,user1021@example.com,1021,INV-03490,380,fraud,pending,2024-07-18
RF-03491,user1022@example.com,1022,INV-03491,391,goodwill,approved,2024-07-19
RF-03492,user1023@example.com,1023,INV-03492,402,defect,rejected,2024-07-20
RF-03493,user1024@example.com,1024,INV-03493,413,duplicate,pending,2024-07-21
RF-03494,user1025@example.com,1025,INV-03494,424,fraud,approved,2024-07-22
RF-03495,user1026@example.com,1026,INV-03495,435,goodwill,rejected,2024-07-23
RF-03496,user1027@example.com,1027,INV-03496,446,defect,pending,2024-07-24
RF-03497,user1028@example.com,1028,INV-03497,457,duplicate,approved,2024-07-25
RF-03498,user1029@example.com,1029,INV-03498,468,fraud,rejected,2024-07-26
RF-03499,user1030@example.com,1030,INV-03499,479,goodwill,pending,2024-07-27
RF-03500,user1031@example.com,1031,INV-03500,490,defect,approved,2024-07-28
RF-03501,user1032@example.com,1032,INV-03501,1,duplicate,rejected,2024-07-01
RF-03502,user1033@example.com,1033,INV-03502,12,fraud,pending,2024-07-02
RF-03503,user1034@example.com,1034,INV-03503,23,goodwill,approved,2024-07-03
RF-03504,user1035@example.com,1035,INV-03504,34,defect,rejected,2024-07-04
RF-03505,user1036@example.com,1036,INV-03505,45,duplicate,pending,2024-07-05
RF-03506,user1037@example.com,1037,INV-03506,56,fraud,approved,2024-07-06
RF-03507,user1038@example.com,1038,INV-03507,67,goodwill,rejected,2024-07-07
RF-03508,user1039@example.com,1039,INV-03508,78,defect,pending,2024-07-08
RF-03509,user1040@example.com,1040,INV-03509,89,duplicate,approved,2024-07-09
RF-03510,user1041@example.com,1041,INV-03510,100,fraud,rejected,2024-07-10
RF-03511,user1042@example.com,1042,INV-03511,111,goodwill,pending,2024-07-11
RF-03512,user1043@example.com,1043,INV-03512,122,defect,approved,2024-07-12
RF-03513,user1044@example.com,1044,INV-03513,133,duplicate,rejected,2024-07-13
RF-03514,user1045@example.com,1045,INV-03514,144,fraud,pending,2024-07-14
RF-03515,user1046@example.com,1046,INV-03515,155,goodwill,approved,2024-07-15
RF-03516,user1047@example.com,1047,INV-03516,166,defect,rejected,2024-07-16
RF-03517,user1048@example.com,1048,INV-03517,177,duplicate,pending,2024-07-17
RF-03518,user1049@example.com,1049,INV-03518,188,fraud,approved,2024-07-18
RF-03519,user1050@example.com,1050,INV-03519,199,goodwill,rejected,2024-07-19
RF-03520,user1051@example.com,1051,INV-03520,210,defect,pending,2024-07-20
RF-03521,user1052@example.com,1052,INV-03521,221,duplicate,approved,2024-07-21
RF-03522,user1053@example.com,1053,INV-03522,232,fraud,rejected,2024-07-22
RF-03523,user1054@example.com,1054,INV-03523,243,goodwill,pending,2024-07-23
RF-03524,user1055@example.com,1055,INV-03524,254,defect,approved,2024-07-24
RF-03525,user1056@example.com,1056,INV-03525,265,duplicate,rejected,2024-07-25
RF-03526,user1057@example.com,1057,INV-03526,276,fraud,pending,2024-07-26
RF-03527,user1058@example.com,1058,INV-03527,287,goodwill,approved,2024-07-27
RF-03528,user1059@example.com,1059,INV-03528,298,defect,rejected,2024-07-28
RF-03529,user1060@example.com,1060,INV-03529,309,duplicate,pending,2024-07-01
RF-03530,grace@example.com,1061,INV-03530,320,fraud,approved,2024-07-02
RF-03531,user1062@example.com,1062,INV-03531,331,goodwill,rejected,2024-07-03
RF-03532,user1063@example.com,1063,INV-03532,342,defect,pending,2024-07-04
RF-03533,user1064@example.com,1064,INV-03533,353,duplicate,approved,2024-07-05
RF-03534,user1065@example.com,1065,INV-03534,364,fraud,rejected,2024-07-06
RF-03535,user1066@example.com,1066,INV-03535,375,goodwill,pending,2024-07-07
RF-03536,user1067@example.com,1067,INV-03536,386,defect,approved,2024-07-08
RF-03537,user1068@example.com,1068,INV-03537,397,duplicate,rejected,2024-07-09
RF-03538,user1069@example.com,1069,INV-03538,408,fraud,pending,2024-07-10
RF-03539,alan@example.com,1070,INV-03539,419,goodwill,approved,2024-07-11
RF-03540,user1071@example.com,1071,INV-03540,430,defect,rejected,2024-07-12
RF-03541,user1072@example.com,1072,INV-03541,441,duplicate,pending,2024-07-13
RF-03542,user1073@example.com,1073,INV-03542,452,fraud,approved,2024-07-14
RF-03543,user1074@example.com,1074,INV-03543,463,goodwill,rejected,2024-07-15
RF-03544,user1075@example.com,1075,INV-03544,474,defect,pending,2024-07-16
RF-03545,user1076@example.com,1076,INV-03545,485,duplicate,approved,2024-07-17
RF-03546,user1077@example.com,1077,INV-03546,496,fraud,rejected,2024-07-18
RF-03547,user1078@example.com,1078,INV-03547,7,goodwill,pending,2024-07-19
RF-03548,user1079@example.com,1079,INV-03548,18,defect,approved,2024-07-20
RF-03549,user1080@example.com,1080,INV-03549,29,duplicate,rejected,2024-07-21
RF-03550,user1081@example.com,1081,INV-03550,40,fraud,pending,2024-07-22
RF-03551,user1082@example.com,1082,INV-03551,51,goodwill,approved,2024-07-23
RF-03552,user1083@example.com,1083,INV-03552,62,defect,rejected,2024-07-24
RF-03553,user1084@example.com,1084,INV-03553,73,duplicate,pending,2024-07-25
RF-03554,user1085@example.com,1085,INV-03554,84,fraud,approved,2024-07-26
RF-03555,user1086@example.com,1086,INV-03555,95,goodwill,rejected,2024-07-27
RF-03556,user1087@example.com,1087,INV-03556,106,defect,pending,2024-07-28
RF-03557,user1088@example.com,1088,INV-03557,117,duplicate,approved,2024-07-01
RF-03558,user1089@example.com,1089,INV-03558,128,fraud,rejected,2024-07-02
RF-03559,ada@example.com,1090,INV-03559,139,goodwill,pending,2024-07-03
RF-03560,user1091@example.com,1091,INV-03560,150,defect,approved,2024-07-04
RF-03561,user1092@example.com,1092,INV-03561,161,duplicate,rejected,2024-07-05
RF-03562,user1093@example.com,1093,INV-03562,172,fraud,pending,2024-07-06
RF-03563,user1094@example.com,1094,INV-03563,183,goodwill,approved,2024-07-07
RF-03564,user1095@example.com,1095,INV-03564,194,defect,rejected,2024-07-08
RF-03565,user1096@example.com,1096,INV-03565,205,duplicate,pending,2024-07-09
RF-03566,user1097@example.com,1097,INV-03566,216,fraud,approved,2024-07-10
RF-03567,user1098@example.com,1098,INV-03567,227,goodwill,rejected,2024-07-11
RF-03568,user1099@example.com,1099,INV-03568,238,defect,pending,2024-07-12
RF-03569,user1100@example.com,1100,INV-03569,249,duplicate,approved,2024-07-13
RF-03570,user1101@example.com,1101,INV-03570,260,fraud,rejected,2024-07-14
RF-03571,user1102@example.com,1102,INV-03571,271,goodwill,pending,2024-07-15
RF-03572,user1103@example.com,1103,INV-03572,282,defect,approved,2024-07-16
RF-03573,user1104@example.com,1104,INV-03573,293,duplicate,rejected,2024-07-17
RF-03574,user1105@example.com,1105,INV-03574,304,fraud,pending,2024-07-18
RF-03575,user1106@example.com,1106,INV-03575,315,goodwill,approved,2024-07-19
RF-03576,user1107@example.com,1107,INV-03576,326,defect,rejected,2024-07-20
RF-03577,user1108@example.com,1108,INV-03577,337,duplicate,pending,2024-07-21
RF-03578,user1109@example.com,1109,INV-03578,348,fraud,approved,2024-07-22
RF-03579,user1110@example.com,1110,INV-03579,359,goodwill,rejected,2024-07-23
RF-03580,user1111@example.com,1111,INV-03580,370,defect,pending,2024-07-24
RF-03581,user1112@example.com,1112,INV-03581,381,duplicate,approved,2024-07-25
RF-03582,user1113@example.com,1113,INV-03582,392,fraud,rejected,2024-07-26
RF-03583,user1114@example.com,1114,INV-03583,403,goodwill,pending,2024-07-27
RF-03584,user1115@example.com,1115,INV-03584,414,defect,approved,2024-07-28
RF-03585,user1116@example.com,1116,INV-03585,425,duplicate,rejected,2024-07-01
RF-03586,user1117@example.com,1117,INV-03586,436,fraud,pending,2024-07-02
RF-03587,user1118@example.com,1118,INV-03587,447,goodwill,approved,2024-07-03
RF-03588,user1119@example.com,1119,INV-03588,458,defect,rejected,2024-07-04
RF-03589,user1120@example.com,1120,INV-03589,469,duplicate,pending,2024-07-05
RF-03590,user1121@example.com,1121,INV-03590,480,fraud,approved,2024-07-06
RF-03591,user1122@example.com,1122,INV-03591,491,goodwill,rejected,2024-07-07
RF-03592,user1123@example.com,1123,INV-03592,2,defect,pending,2024-07-08
RF-03593,user1124@example.com,1124,INV-03593,13,duplicate,approved,2024-07-09
RF-03594,user1125@example.com,1125,INV-03594,24,fraud,rejected,2024-07-10
RF-03595,user1126@example.com,1126,INV-03595,35,goodwill,pending,2024-07-11
RF-03596,user1127@example.com,1127,INV-03596,46,defect,approved,2024-07-12
RF-03597,user1128@example.com,1128,INV-03597,57,duplicate,rejected,2024-07-13
RF-03598,user1129@example.com,1129,INV-03598,68,fraud,pending,2024-07-14
RF-03599,user1130@example.com,1130,INV-03599,79,goodwill,approved,2024-07-15
RF-03600,user1131@example.com,1131,INV-03600,90,defect,rejected,2024-07-16
RF-03601,user1132@example.com,1132,INV-03601,101,duplicate,pending,2024-07-17
RF-03602,user1133@example.com,1133,INV-03602,112,fraud,approved,2024-07-18
RF-03603,user1134@example.com,1134,INV-03603,123,goodwill,rejected,2024-07-19
RF-03604,user1135@example.com,1135,INV-03604,134,defect,pending,2024-07-20
RF-03605,user1136@example.com,1136,INV-03605,145,duplicate,approved,2024-07-21
RF-03606,user1137@example.com,1137,INV-03606,156,fraud,rejected,2024-07-22
RF-03607,user1138@example.com,1138,INV-03607,167,goodwill,pending,2024-07-23
RF-03608,user1139@example.com,1139,INV-03608,178,defect,approved,2024-07-24
RF-03609,user1140@example.com,1140,INV-03609,189,duplicate,rejected,2024-07-25
RF-03610,user1141@example.com,1141,INV-03610,200,fraud,pending,2024-07-26
RF-03611,user1142@example.com,1142,INV-03611,211,goodwill,approved,2024-07-27
RF-03612,user1143@example.com,1143,INV-03612,222,defect,rejected,2024-07-28
RF-03613,user1144@example.com,1144,INV-03613,233,duplicate,pending,2024-07-01
RF-03614,user1145@example.com,1145,INV-03614,244,fraud,approved,2024-07-02
RF-03615,user1146@example.com,1146,INV-03615,255,goodwill,rejected,2024-07-03
RF-03616,user1147@example.com,1147,INV-03616,266,defect,pending,2024-07-04
RF-03617,user1148@example.com,1148,INV-03617,277,duplicate,approved,2024-07-05
RF-03618,user1149@example.com,1149,INV-03618,288,fraud,rejected,2024-07-06
RF-03619,grace@example.com,1150,INV-03619,299,goodwill,pending,2024-07-07
RF-03620,user1151@example.com,1151,INV-03620,310,defect,approved,2024-07-08
RF-03621,user1152@example.com,1152,INV-03621,321,duplicate,rejected,2024-07-09
RF-03622,alan@example.com,1153,INV-03622,332,fraud,pending,2024-07-10
RF-03623,user1154@example.com,1154,INV-03623,343,goodwill,approved,2024-07-11
RF-03624,user1155@example.com,1155,INV-03624,354,defect,rejected,2024-07-12
RF-03625,user1156@example.com,1156,INV-03625,365,duplicate,pending,2024-07-13
RF-03626,user1157@example.com,1157,INV-03626,376,fraud,approved,2024-07-14
RF-03627,user1158@example.com,1158,INV-03627,387,goodwill,rejected,2024-07-15
RF-03628,user1159@example.com,1159,INV-03628,398,defect,pending,2024-07-16
RF-03629,user1160@example.com,1160,INV-03629,409,duplicate,approved,2024-07-17
RF-03630,user1161@example.com,1161,INV-03630,420,fraud,rejected,2024-07-18
RF-03631,user1162@example.com,1162,INV-03631,431,goodwill,pending,2024-07-19
RF-03632,user1163@example.com,1163,INV-03632,442,defect,approved,2024-07-20
RF-03633,user1164@example.com,1164,INV-03633,453,duplicate,rejected,2024-07-21
RF-03634,user1165@example.com,1165,INV-03634,464,fraud,pending,2024-07-22
RF-03635,user1166@example.com,1166,INV-03635,475,goodwill,approved,2024-07-23
RF-03636,user1167@example.com,1167,INV-03636,486,defect,rejected,2024-07-24
RF-03637,user1168@example.com,1168,INV-03637,497,duplicate,pending,2024-07-25
RF-03638,user1169@example.com,1169,INV-03638,8,fraud,approved,2024-07-26
RF-03639,user1170@example.com,1170,INV-03639,19,goodwill,rejected,2024-07-27
RF-03640,user1171@example.com,1171,INV-03640,30,defect,pending,2024-07-28
RF-03641,user1172@example.com,1172,INV-03641,41,duplicate,approved,2024-07-01
RF-03642,user1173@example.com,1173,INV-03642,52,fraud,rejected,2024-07-02
RF-03643,user1174@example.com,1174,INV-03643,63,goodwill,pending,2024-07-03
RF-03644,user1175@example.com,1175,INV-03644,74,defect,approved,2024-07-04
RF-03645,user1176@example.com,1176,INV-03645,85,duplicate,rejected,2024-07-05
RF-03646,user1177@example.com,1177,INV-03646,96,fraud,pending,2024-07-06
RF-03647,user1178@example.com,1178,INV-03647,107,goodwill,approved,2024-07-07
RF-03648,user1179@example.com,1179,INV-03648,118,defect,rejected,2024-07-08
RF-03649,user1180@example.com,1180,INV-03649,129,duplicate,pending,2024-07-09
RF-03650,user1181@example.com,1181,INV-03650,140,fraud,approved,2024-07-10
RF-03651,user1182@example.com,1182,INV-03651,151,goodwill,rejected,2024-07-11
RF-03652,user1183@example.com,1183,INV-03652,162,defect,pending,2024-07-12
RF-03653,user1184@example.com,1184,INV-03653,173,duplicate,approved,2024-07-13
RF-03654,user1185@example.com,1185,INV-03654,184,fraud,rejected,2024-07-14
RF-03655,user1186@example.com,1186,INV-03655,195,goodwill,pending,2024-07-15
RF-03656,ada@example.com,1187,INV-03656,206,defect,approved,2024-07-16
RF-03657,user1188@example.com,1188,INV-03657,217,duplicate,rejected,2024-07-17
RF-03658,user1189@example.com,1189,INV-03658,228,fraud,pending,2024-07-18
RF-03659,user1190@example.com,1190,INV-03659,239,goodwill,approved,2024-07-19
RF-03660,user1191@example.com,1191,INV-03660,250,defect,rejected,2024-07-20
RF-03661,user1192@example.com,1192,INV-03661,261,duplicate,pending,2024-07-21
RF-03662,user1193@example.com,1193,INV-03662,272,fraud,approved,2024-07-22
RF-03663,user1194@example.com,1194,INV-03663,283,goodwill,rejected,2024-07-23
RF-03664,user1195@example.com,1195,INV-03664,294,defect,pending,2024-07-24
RF-03665,user1196@example.com,1196,INV-03665,305,duplicate,approved,2024-07-25
RF-03666,user1197@example.com,1197,INV-03666,316,fraud,rejected,2024-07-26
RF-03667,user1198@example.com,1198,INV-03667,327,goodwill,pending,2024-07-27
RF-03668,user1199@example.com,1199,INV-03668,338,defect,approved,2024-07-28
RF-03669,user1200@example.com,1200,INV-03669,349,duplicate,rejected,2024-07-01
RF-03670,user1201@example.com,1201,INV-03670,360,fraud,pending,2024-07-02
RF-03671,user1202@example.com,1202,INV-03671,371,goodwill,approved,2024-07-03
RF-03672,user1203@example.com,1203,INV-03672,382,defect,rejected,2024-07-04
RF-03673,user1204@example.com,1204,INV-03673,393,duplicate,pending,2024-07-05
RF-03674,user1205@example.com,1205,INV-03674,404,fraud,approved,2024-07-06
RF-03675,user1206@example.com,1206,INV-03675,415,goodwill,rejected,2024-07-07
RF-03676,user1207@example.com,1207,INV-03676,426,defect,pending,2024-07-08
RF-03677,user1208@example.com,1208,INV-03677,437,duplicate,approved,2024-07-09
RF-03678,user1209@example.com,1209,INV-03678,448,fraud,rejected,2024-07-10
RF-03679,user1210@example.com,1210,INV-03679,459,goodwill,pending,2024-07-11
RF-03680,user1211@example.com,1211,INV-03680,470,defect,approved,2024-07-12
RF-03681,user1212@example.com,1212,INV-03681,481,duplicate,rejected,2024-07-13
RF-03682,user1213@example.com,1213,INV-03682,492,fraud,pending,2024-07-14
RF-03683,user1214@example.com,1214,INV-03683,3,goodwill,approved,2024-07-15
RF-03684,user1215@example.com,1215,INV-03684,14,defect,rejected,2024-07-16
RF-03685,user1216@example.com,1216,INV-03685,25,duplicate,pending,2024-07-17
RF-03686,user1217@example.com,1217,INV-03686,36,fraud,approved,2024-07-18
RF-03687,user1218@example.com,1218,INV-03687,47,goodwill,rejected,2024-07-19
RF-03688,user1219@example.com,1219,INV-03688,58,defect,pending,2024-07-20
RF-03689,user1220@example.com,1220,INV-03689,69,duplicate,approved,2024-07-21
RF-03690,user1221@example.com,1221,INV-03690,80,fraud,rejected,2024-07-22
RF-03691,user1222@example.com,1222,INV-03691,91,goodwill,pending,2024-07-23
