event_id,session_id,customer_id,email,event_type,sku,brand_code,event_at,region_code
EVT-0013495,SES-003495,995,user995@example.com,checkout,PUMA-SKU-00245,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013496,SES-003496,996,user996@example.com,purchase,NIKE-SKU-00246,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013497,SES-003497,997,user997@example.com,view,PUMA-SKU-00247,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013498,SES-003498,998,user998@example.com,add_to_cart,NIKE-SKU-00248,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013499,SES-003499,999,user999@example.com,checkout,PUMA-SKU-00249,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013500,SES-003500,1000,user1000@example.com,purchase,NIKE-SKU-00250,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0013501,SES-003501,1001,user1001@example.com,view,PUMA-SKU-00001,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0013502,SES-003502,1002,user1002@example.com,add_to_cart,NIKE-SKU-00002,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0013503,SES-003503,1003,user1003@example.com,checkout,PUMA-SKU-00003,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0013504,SES-003504,1004,user1004@example.com,purchase,NIKE-SKU-00004,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0013505,SES-003505,1005,user1005@example.com,view,PUMA-SKU-00005,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0013506,SES-003506,1006,user1006@example.com,add_to_cart,NIKE-SKU-00006,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0013507,SES-003507,1007,user1007@example.com,checkout,PUMA-SKU-00007,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0013508,SES-003508,1008,user1008@example.com,purchase,NIKE-SKU-00008,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0013509,SES-003509,1009,user1009@example.com,view,PUMA-SKU-00009,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0013510,SES-003510,1010,user1010@example.com,add_to_cart,NIKE-SKU-00010,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0013511,SES-003511,1011,user1011@example.com,checkout,PUMA-SKU-00011,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0013512,SES-003512,1012,user1012@example.com,purchase,NIKE-SKU-00012,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0013513,SES-003513,1013,user1013@example.com,view,PUMA-SKU-00013,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0013514,SES-003514,1014,user1014@example.com,add_to_cart,NIKE-SKU-00014,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0013515,SES-003515,1015,user1015@example.com,checkout,PUMA-SKU-00015,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0013516,SES-003516,1016,user1016@example.com,purchase,NIKE-SKU-00016,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0013517,SES-003517,1017,user1017@example.com,view,PUMA-SKU-00017,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0013518,SES-003518,1018,user1018@example.com,add_to_cart,NIKE-SKU-00018,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0013519,SES-003519,1019,user1019@example.com,checkout,PUMA-SKU-00019,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0013520,SES-003520,1020,user1020@example.com,purchase,NIKE-SKU-00020,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0013521,SES-003521,1021,user1021@example.com,view,PUMA-SKU-00021,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0013522,SES-003522,1022,user1022@example.com,add_to_cart,NIKE-SKU-00022,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0013523,SES-003523,1023,user1023@example.com,checkout,PUMA-SKU-00023,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013524,SES-003524,1024,user1024@example.com,purchase,NIKE-SKU-00024,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013525,SES-003525,1025,user1025@example.com,view,PUMA-SKU-00025,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013526,SES-003526,1026,user1026@example.com,add_to_cart,NIKE-SKU-00026,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013527,SES-003527,1027,user1027@example.com,checkout,PUMA-SKU-00027,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013528,SES-003528,1028,user1028@example.com,purchase,NIKE-SKU-00028,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0013529,SES-003529,1029,user1029@example.com,view,PUMA-SKU-00029,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0013530,SES-003530,1030,user1030@example.com,add_to_cart,NIKE-SKU-00030,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0013531,SES-003531,1031,user1031@example.com,checkout,PUMA-SKU-00031,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0013532,SES-003532,1032,user1032@example.com,purchase,NIKE-SKU-00032,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0013533,SES-003533,1033,user1033@example.com,view,PUMA-SKU-00033,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0013534,SES-003534,1034,user1034@example.com,add_to_cart,NIKE-SKU-00034,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0013535,SES-003535,1035,user1035@example.com,checkout,PUMA-SKU-00035,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0013536,SES-003536,1036,user1036@example.com,purchase,NIKE-SKU-00036,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0013537,SES-003537,1037,user1037@example.com,view,PUMA-SKU-00037,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0013538,SES-003538,1038,user1038@example.com,add_to_cart,NIKE-SKU-00038,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0013539,SES-003539,1039,user1039@example.com,checkout,PUMA-SKU-00039,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0013540,SES-003540,1040,user1040@example.com,purchase,NIKE-SKU-00040,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0013541,SES-003541,1041,user1041@example.com,view,PUMA-SKU-00041,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0013542,SES-003542,1042,user1042@example.com,add_to_cart,NIKE-SKU-00042,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0013543,SES-003543,1043,user1043@example.com,checkout,PUMA-SKU-00043,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0013544,SES-003544,1044,user1044@example.com,purchase,NIKE-SKU-00044,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0013545,SES-003545,1045,user1045@example.com,view,PUMA-SKU-00045,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0013546,SES-003546,1046,user1046@example.com,add_to_cart,NIKE-SKU-00046,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0013547,SES-003547,1047,user1047@example.com,checkout,PUMA-SKU-00047,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0013548,SES-003548,1048,user1048@example.com,purchase,NIKE-SKU-00048,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0013549,SES-003549,1049,user1049@example.com,view,PUMA-SKU-00049,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0013550,SES-003550,1050,user1050@example.com,add_to_cart,NIKE-SKU-00050,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0013551,SES-003551,1051,user1051@example.com,checkout,PUMA-SKU-00051,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013552,SES-003552,1052,user1052@example.com,purchase,NIKE-SKU-00052,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013553,SES-003553,1053,user1053@example.com,view,PUMA-SKU-00053,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013554,SES-003554,1054,user1054@example.com,add_to_cart,NIKE-SKU-00054,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013555,SES-003555,1055,user1055@example.com,checkout,PUMA-SKU-00055,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013556,SES-003556,1056,user1056@example.com,purchase,NIKE-SKU-00056,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0013557,SES-003557,1057,user1057@example.com,view,PUMA-SKU-00057,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0013558,SES-003558,1058,user1058@example.com,add_to_cart,NIKE-SKU-00058,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0013559,SES-003559,1059,user1059@example.com,checkout,PUMA-SKU-00059,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0013560,SES-003560,1060,user1060@example.com,purchase,NIKE-SKU-00060,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0013561,SES-003561,1061,user1061@example.com,view,PUMA-SKU-00061,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0013562,SES-003562,1062,user1062@example.com,add_to_cart,NIKE-SKU-00062,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0013563,SES-003563,1063,user1063@example.com,checkout,PUMA-SKU-00063,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0013564,SES-003564,1064,user1064@example.com,purchase,NIKE-SKU-00064,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0013565,SES-003565,1065,user1065@example.com,view,PUMA-SKU-00065,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0013566,SES-003566,1066,user1066@example.com,add_to_cart,NIKE-SKU-00066,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0013567,SES-003567,1067,user1067@example.com,checkout,PUMA-SKU-00067,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0013568,SES-003568,1068,user1068@example.com,purchase,NIKE-SKU-00068,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0013569,SES-003569,1069,user1069@example.com,view,PUMA-SKU-00069,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0013570,SES-003570,1070,user1070@example.com,add_to_cart,NIKE-SKU-00070,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0013571,SES-003571,1071,user1071@example.com,checkout,PUMA-SKU-00071,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0013572,SES-003572,1072,user1072@example.com,purchase,NIKE-SKU-00072,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0013573,SES-003573,1073,user1073@example.com,view,PUMA-SKU-00073,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0013574,SES-003574,1074,user1074@example.com,add_to_cart,NIKE-SKU-00074,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0013575,SES-003575,1075,user1075@example.com,checkout,PUMA-SKU-00075,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0013576,SES-003576,1076,user1076@example.com,purchase,NIKE-SKU-00076,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0013577,SES-003577,1077,user1077@example.com,view,PUMA-SKU-00077,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0013578,SES-003578,1078,user1078@example.com,add_to_cart,NIKE-SKU-00078,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0013579,SES-003579,1079,user1079@example.com,checkout,PUMA-SKU-00079,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013580,SES-003580,1080,user1080@example.com,purchase,NIKE-SKU-00080,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013581,SES-003581,1081,user1081@example.com,view,PUMA-SKU-00081,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013582,SES-003582,1082,user1082@example.com,add_to_cart,NIKE-SKU-00082,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013583,SES-003583,1083,user1083@example.com,checkout,PUMA-SKU-00083,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013584,SES-003584,1084,user1084@example.com,purchase,NIKE-SKU-00084,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0013585,SES-003585,1085,user1085@example.com,view,PUMA-SKU-00085,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0013586,SES-003586,1086,user1086@example.com,add_to_cart,NIKE-SKU-00086,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0013587,SES-003587,1087,user1087@example.com,checkout,PUMA-SKU-00087,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0013588,SES-003588,1088,user1088@example.com,purchase,NIKE-SKU-00088,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0013589,SES-003589,1089,user1089@example.com,view,PUMA-SKU-00089,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0013590,SES-003590,1090,user1090@example.com,add_to_cart,NIKE-SKU-00090,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0013591,SES-003591,1091,user1091@example.com,checkout,PUMA-SKU-00091,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0013592,SES-003592,1092,user1092@example.com,purchase,NIKE-SKU-00092,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0013593,SES-003593,1093,user1093@example.com,view,PUMA-SKU-00093,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0013594,SES-003594,1094,user1094@example.com,add_to_cart,NIKE-SKU-00094,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0013595,SES-003595,1095,user1095@example.com,checkout,PUMA-SKU-00095,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0013596,SES-003596,1096,user1096@example.com,purchase,NIKE-SKU-00096,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0013597,SES-003597,1097,user1097@example.com,view,PUMA-SKU-00097,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0013598,SES-003598,1098,user1098@example.com,add_to_cart,NIKE-SKU-00098,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0013599,SES-003599,1099,user1099@example.com,checkout,PUMA-SKU-00099,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0013600,SES-003600,1100,user1100@example.com,purchase,NIKE-SKU-00100,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0013601,SES-003601,1101,user1101@example.com,view,PUMA-SKU-00101,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0013602,SES-003602,1102,user1102@example.com,add_to_cart,NIKE-SKU-00102,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0013603,SES-003603,1103,user1103@example.com,checkout,PUMA-SKU-00103,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0013604,SES-003604,1104,user1104@example.com,purchase,NIKE-SKU-00104,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0013605,SES-003605,1105,user1105@example.com,view,PUMA-SKU-00105,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0013606,SES-003606,1106,user1106@example.com,add_to_cart,NIKE-SKU-00106,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0013607,SES-003607,1107,user1107@example.com,checkout,PUMA-SKU-00107,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013608,SES-003608,1108,user1108@example.com,purchase,NIKE-SKU-00108,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013609,SES-003609,1109,user1109@example.com,view,PUMA-SKU-00109,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013610,SES-003610,1110,user1110@example.com,add_to_cart,NIKE-SKU-00110,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013611,SES-003611,1111,user1111@example.com,checkout,PUMA-SKU-00111,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013612,SES-003612,1112,user1112@example.com,purchase,NIKE-SKU-00112,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0013613,SES-003613,1113,user1113@example.com,view,PUMA-SKU-00113,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0013614,SES-003614,1114,user1114@example.com,add_to_cart,NIKE-SKU-00114,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0013615,SES-003615,1115,user1115@example.com,checkout,PUMA-SKU-00115,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0013616,SES-003616,1116,user1116@example.com,purchase,NIKE-SKU-00116,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0013617,SES-003617,1117,user1117@example.com,view,PUMA-SKU-00117,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0013618,SES-003618,1118,user1118@example.com,add_to_cart,NIKE-SKU-00118,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0013619,SES-003619,1119,user1119@example.com,checkout,PUMA-SKU-00119,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0013620,SES-003620,1120,user1120@example.com,purchase,NIKE-SKU-00120,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0013621,SES-003621,1121,user1121@example.com,view,PUMA-SKU-00121,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0013622,SES-003622,1122,user1122@example.com,add_to_cart,NIKE-SKU-00122,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0013623,SES-003623,1123,user1123@example.com,checkout,PUMA-SKU-00123,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0013624,SES-003624,1124,user1124@example.com,purchase,NIKE-SKU-00124,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0013625,SES-003625,1125,user1125@example.com,view,PUMA-SKU-00125,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0013626,SES-003626,1126,user1126@example.com,add_to_cart,NIKE-SKU-00126,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0013627,SES-003627,1127,user1127@example.com,checkout,PUMA-SKU-00127,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0013628,SES-003628,1128,user1128@example.com,purchase,NIKE-SKU-00128,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0013629,SES-003629,1129,user1129@example.com,view,PUMA-SKU-00129,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0013630,SES-003630,1130,user1130@example.com,add_to_cart,NIKE-SKU-00130,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0013631,SES-003631,1131,user1131@example.com,checkout,PUMA-SKU-00131,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0013632,SES-003632,1132,user1132@example.com,purchase,NIKE-SKU-00132,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0013633,SES-003633,1133,user1133@example.com,view,PUMA-SKU-00133,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0013634,SES-003634,1134,user1134@example.com,add_to_cart,NIKE-SKU-00134,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0013635,SES-003635,1135,user1135@example.com,checkout,PUMA-SKU-00135,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013636,SES-003636,1136,user1136@example.com,purchase,NIKE-SKU-00136,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013637,SES-003637,1137,user1137@example.com,view,PUMA-SKU-00137,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013638,SES-003638,1138,user1138@example.com,add_to_cart,NIKE-SKU-00138,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013639,SES-003639,1139,user1139@example.com,checkout,PUMA-SKU-00139,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013640,SES-003640,1140,user1140@example.com,purchase,NIKE-SKU-00140,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0013641,SES-003641,1141,user1141@example.com,view,PUMA-SKU-00141,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0013642,SES-003642,1142,user1142@example.com,add_to_cart,NIKE-SKU-00142,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0013643,SES-003643,1143,user1143@example.com,checkout,PUMA-SKU-00143,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0013644,SES-003644,1144,user1144@example.com,purchase,NIKE-SKU-00144,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0013645,SES-003645,1145,user1145@example.com,view,PUMA-SKU-00145,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0013646,SES-003646,1146,user1146@example.com,add_to_cart,NIKE-SKU-00146,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0013647,SES-003647,1147,user1147@example.com,checkout,PUMA-SKU-00147,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0013648,SES-003648,1148,user1148@example.com,purchase,NIKE-SKU-00148,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0013649,SES-003649,1149,user1149@example.com,view,PUMA-SKU-00149,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0013650,SES-003650,1150,user1150@example.com,add_to_cart,NIKE-SKU-00150,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0013651,SES-003651,1151,user1151@example.com,checkout,PUMA-SKU-00151,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0013652,SES-003652,1152,user1152@example.com,purchase,NIKE-SKU-00152,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0013653,SES-003653,1153,user1153@example.com,view,PUMA-SKU-00153,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0013654,SES-003654,1154,user1154@example.com,add_to_cart,NIKE-SKU-00154,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0013655,SES-003655,1155,user1155@example.com,checkout,PUMA-SKU-00155,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0013656,SES-003656,1156,user1156@example.com,purchase,NIKE-SKU-00156,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0013657,SES-003657,1157,user1157@example.com,view,PUMA-SKU-00157,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0013658,SES-003658,1158,user1158@example.com,add_to_cart,NIKE-SKU-00158,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0013659,SES-003659,1159,user1159@example.com,checkout,PUMA-SKU-00159,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0013660,SES-003660,1160,user1160@example.com,purchase,NIKE-SKU-00160,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0013661,SES-003661,1161,user1161@example.com,view,PUMA-SKU-00161,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0013662,SES-003662,1162,user1162@example.com,add_to_cart,NIKE-SKU-00162,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0013663,SES-003663,1163,user1163@example.com,checkout,PUMA-SKU-00163,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013664,SES-003664,1164,user1164@example.com,purchase,NIKE-SKU-00164,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013665,SES-003665,1165,user1165@example.com,view,PUMA-SKU-00165,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013666,SES-003666,1166,user1166@example.com,add_to_cart,NIKE-SKU-00166,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013667,SES-003667,1167,user1167@example.com,checkout,PUMA-SKU-00167,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013668,SES-003668,1168,user1168@example.com,purchase,NIKE-SKU-00168,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0013669,SES-003669,1169,user1169@example.com,view,PUMA-SKU-00169,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0013670,SES-003670,1170,user1170@example.com,add_to_cart,NIKE-SKU-00170,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0013671,SES-003671,1171,user1171@example.com,checkout,PUMA-SKU-00171,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0013672,SES-003672,1172,user1172@example.com,purchase,NIKE-SKU-00172,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0013673,SES-003673,1173,user1173@example.com,view,PUMA-SKU-00173,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0013674,SES-003674,1174,user1174@example.com,add_to_cart,NIKE-SKU-00174,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0013675,SES-003675,1175,user1175@example.com,checkout,PUMA-SKU-00175,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0013676,SES-003676,1176,user1176@example.com,purchase,NIKE-SKU-00176,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0013677,SES-003677,1177,user1177@example.com,view,PUMA-SKU-00177,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0013678,SES-003678,1178,user1178@example.com,add_to_cart,NIKE-SKU-00178,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0013679,SES-003679,1179,user1179@example.com,checkout,PUMA-SKU-00179,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0013680,SES-003680,1180,user1180@example.com,purchase,NIKE-SKU-00180,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0013681,SES-003681,1181,user1181@example.com,view,PUMA-SKU-00181,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0013682,SES-003682,1182,user1182@example.com,add_to_cart,NIKE-SKU-00182,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0013683,SES-003683,1183,user1183@example.com,checkout,PUMA-SKU-00183,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0013684,SES-003684,1184,user1184@example.com,purchase,NIKE-SKU-00184,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0013685,SES-003685,1185,user1185@example.com,view,PUMA-SKU-00185,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0013686,SES-003686,1186,user1186@example.com,add_to_cart,NIKE-SKU-00186,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0013687,SES-003687,1187,user1187@example.com,checkout,PUMA-SKU-00187,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0013688,SES-003688,1188,user1188@example.com,purchase,NIKE-SKU-00188,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0013689,SES-003689,1189,user1189@example.com,view,PUMA-SKU-00189,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0013690,SES-003690,1190,user1190@example.com,add_to_cart,NIKE-SKU-00190,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0013691,SES-003691,1191,user1191@example.com,checkout,PUMA-SKU-00191,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0013692,SES-003692,1192,user1192@example.com,purchase,NIKE-SKU-00192,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0013693,SES-003693,1193,user1193@example.com,view,PUMA-SKU-00193,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0013694,SES-003694,1194,user1194@example.com,add_to_cart,NIKE-SKU-00194,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0013695,SES-003695,1195,user1195@example.com,checkout,PUMA-SKU-00195,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0013696,SES-003696,1196,user1196@example.com,purchase,NIKE-SKU-00196,NIKE,2024-06-04T12:00:00Z,IN-EAST
