lead_id,email,customer_id,campaign_id,brand_code,status,score,created_at
LEAD-009092,user1603@example.com,1603,CMP-03274,NIKE,lost,83,2024-03-20
LEAD-009093,user1604@example.com,1604,CMP-03277,PUMA,open,96,2024-03-21
LEAD-009094,user1605@example.com,1605,CMP-03280,NIKE,qualified,9,2024-03-22
LEAD-009095,user1606@example.com,1606,CMP-03283,PUMA,won,22,2024-03-23
LEAD-009096,user1607@example.com,1607,CMP-03286,NIKE,lost,35,2024-03-24
LEAD-009097,user1608@example.com,1608,CMP-03289,PUMA,open,48,2024-03-25
LEAD-009098,user1609@example.com,1609,CMP-03292,NIKE,qualified,61,2024-03-26
LEAD-009099,user1610@example.com,1610,CMP-03295,PUMA,won,74,2024-03-27
LEAD-009100,user1611@example.com,1611,CMP-03298,NIKE,lost,87,2024-03-28
LEAD-009101,user1612@example.com,1612,CMP-03301,PUMA,open,0,2024-03-01
LEAD-009102,user1613@example.com,1613,CMP-03304,NIKE,qualified,13,2024-03-02
LEAD-009103,user1614@example.com,1614,CMP-03307,PUMA,won,26,2024-03-03
LEAD-009104,user1615@example.com,1615,CMP-03310,NIKE,lost,39,2024-03-04
LEAD-009105,user1616@example.com,1616,CMP-03313,PUMA,open,52,2024-03-05
LEAD-009106,user1617@example.com,1617,CMP-03316,NIKE,qualified,65,2024-03-06
LEAD-009107,user1618@example.com,1618,CMP-03319,PUMA,won,78,2024-03-07
LEAD-009108,user1619@example.com,1619,CMP-03322,NIKE,lost,91,2024-03-08
LEAD-009109,user1620@example.com,1620,CMP-03325,PUMA,open,4,2024-03-09
LEAD-009110,user1621@example.com,1621,CMP-03328,NIKE,qualified,17,2024-03-10
LEAD-009111,user1622@example.com,1622,CMP-03331,PUMA,won,30,2024-03-11
LEAD-009112,user1623@example.com,1623,CMP-03334,NIKE,lost,43,2024-03-12
LEAD-009113,user1624@example.com,1624,CMP-03337,PUMA,open,56,2024-03-13
LEAD-009114,user1625@example.com,1625,CMP-03340,NIKE,qualified,69,2024-03-14
LEAD-009115,user1626@example.com,1626,CMP-03343,PUMA,won,82,2024-03-15
LEAD-009116,user1627@example.com,1627,CMP-03346,NIKE,lost,95,2024-03-16
LEAD-009117,user1628@example.com,1628,CMP-03349,PUMA,open,8,2024-03-17
LEAD-009118,user1629@example.com,1629,CMP-03352,NIKE,qualified,21,2024-03-18
LEAD-009119,user1630@example.com,1630,CMP-03355,PUMA,won,34,2024-03-19
LEAD-009120,user1631@example.com,1631,CMP-03358,NIKE,lost,47,2024-03-20
LEAD-009121,user1632@example.com,1632,CMP-03361,PUMA,open,60,2024-03-21
LEAD-009122,user1633@example.com,1633,CMP-03364,NIKE,qualified,73,2024-03-22
LEAD-009123,user1634@example.com,1634,CMP-03367,PUMA,won,86,2024-03-23
LEAD-009124,user1635@example.com,1635,CMP-03370,NIKE,lost,99,2024-03-24
LEAD-009125,user1636@example.com,1636,CMP-03373,PUMA,open,12,2024-03-25
LEAD-009126,user1637@example.com,1637,CMP-03376,NIKE,qualified,25,2024-03-26
LEAD-009127,user1638@example.com,1638,CMP-03379,PUMA,won,38,2024-03-27
LEAD-009128,user1639@example.com,1639,CMP-03382,NIKE,lost,51,2024-03-28
LEAD-009129,user1640@example.com,1640,CMP-03385,PUMA,open,64,2024-03-01
LEAD-009130,user1641@example.com,1641,CMP-03388,NIKE,qualified,77,2024-03-02
LEAD-009131,user1642@example.com,1642,CMP-03391,PUMA,won,90,2024-03-03
LEAD-009132,user1643@example.com,1643,CMP-03394,NIKE,lost,3,2024-03-04
LEAD-009133,user1644@example.com,1644,CMP-03397,PUMA,open,16,2024-03-05
LEAD-009134,user1645@example.com,1645,CMP-03400,NIKE,qualified,29,2024-03-06
LEAD-009135,user1646@example.com,1646,CMP-03403,PUMA,won,42,2024-03-07
LEAD-009136,user1647@example.com,1647,CMP-03406,NIKE,lost,55,2024-03-08
LEAD-009137,user1648@example.com,1648,CMP-03409,PUMA,open,68,2024-03-09
LEAD-009138,user1649@example.com,1649,CMP-03412,NIKE,qualified,81,2024-03-10
LEAD-009139,user1650@example.com,1650,CMP-03415,PUMA,won,94,2024-03-11
LEAD-009140,user1651@example.com,1651,CMP-03418,NIKE,lost,7,2024-03-12
LEAD-009141,user1652@example.com,1652,CMP-03421,PUMA,open,20,2024-03-13
LEAD-009142,user1653@example.com,1653,CMP-03424,NIKE,qualified,33,2024-03-14
LEAD-009143,user1654@example.com,1654,CMP-03427,PUMA,won,46,2024-03-15
LEAD-009144,user1655@example.com,1655,CMP-03430,NIKE,lost,59,2024-03-16
LEAD-009145,user1656@example.com,1656,CMP-03433,PUMA,open,72,2024-03-17
LEAD-009146,user1657@example.com,1657,CMP-03436,NIKE,qualified,85,2024-03-18
LEAD-009147,user1658@example.com,1658,CMP-03439,PUMA,won,98,2024-03-19
LEAD-009148,user1659@example.com,1659,CMP-03442,NIKE,lost,11,2024-03-20
LEAD-009149,user1660@example.com,1660,CMP-03445,PUMA,open,24,2024-03-21
LEAD-009150,user1661@example.com,1661,CMP-03448,NIKE,qualified,37,2024-03-22
LEAD-009151,user1662@example.com,1662,CMP-03451,PUMA,won,50,2024-03-23
LEAD-009152,user1663@example.com,1663,CMP-03454,NIKE,lost,63,2024-03-24
LEAD-009153,user1664@example.com,1664,CMP-03457,PUMA,open,76,2024-03-25
LEAD-009154,user1665@example.com,1665,CMP-03460,NIKE,qualified,89,2024-03-26
LEAD-009155,user1666@example.com,1666,CMP-03463,PUMA,won,2,2024-03-27
LEAD-009156,user1667@example.com,1667,CMP-03466,NIKE,lost,15,2024-03-28
LEAD-009157,user1668@example.com,1668,CMP-03469,PUMA,open,28,2024-03-01
LEAD-009158,user1669@example.com,1669,CMP-03472,NIKE,qualified,41,2024-03-02
LEAD-009159,user1670@example.com,1670,CMP-03475,PUMA,won,54,2024-03-03
LEAD-009160,user1671@example.com,1671,CMP-03478,NIKE,lost,67,2024-03-04
LEAD-009161,user1672@example.com,1672,CMP-03481,PUMA,open,80,2024-03-05
LEAD-009162,user1673@example.com,1673,CMP-03484,NIKE,qualified,93,2024-03-06
LEAD-009163,user1674@example.com,1674,CMP-03487,PUMA,won,6,2024-03-07
LEAD-009164,user1675@example.com,1675,CMP-03490,NIKE,lost,19,2024-03-08
LEAD-009165,user1676@example.com,1676,CMP-03493,PUMA,open,32,2024-03-09
LEAD-009166,user1677@example.com,1677,CMP-03496,NIKE,qualified,45,2024-03-10
LEAD-009167,user1678@example.com,1678,CMP-03499,PUMA,won,58,2024-03-11
LEAD-009168,user1679@example.com,1679,CMP-03502,NIKE,lost,71,2024-03-12
LEAD-009169,user1680@example.com,1680,CMP-03505,PUMA,open,84,2024-03-13
LEAD-009170,user1681@example.com,1681,CMP-03508,NIKE,qualified,97,2024-03-14
LEAD-009171,user1682@example.com,1682,CMP-03511,PUMA,won,10,2024-03-15
LEAD-009172,user1683@example.com,1683,CMP-03514,NIKE,lost,23,2024-03-16
LEAD-009173,user1684@example.com,1684,CMP-03517,PUMA,open,36,2024-03-17
LEAD-009174,user1685@example.com,1685,CMP-03520,NIKE,qualified,49,2024-03-18
LEAD-009175,user1686@example.com,1686,CMP-03523,PUMA,won,62,2024-03-19
LEAD-009176,user1687@example.com,1687,CMP-03526,NIKE,lost,75,2024-03-20
LEAD-009177,user1688@example.com,1688,CMP-03529,PUMA,open,88,2024-03-21
LEAD-009178,user1689@example.com,1689,CMP-03532,NIKE,qualified,1,2024-03-22
LEAD-009179,user1690@example.com,1690,CMP-03535,PUMA,won,14,2024-03-23
LEAD-009180,user1691@example.com,1691,CMP-03538,NIKE,lost,27,2024-03-24
LEAD-009181,user1692@example.com,1692,CMP-03541,PUMA,open,40,2024-03-25
LEAD-009182,user1693@example.com,1693,CMP-03544,NIKE,qualified,53,2024-03-26
LEAD-009183,user1694@example.com,1694,CMP-03547,PUMA,won,66,2024-03-27
LEAD-009184,user1695@example.com,1695,CMP-03550,NIKE,lost,79,2024-03-28
LEAD-009185,user1696@example.com,1696,CMP-03553,PUMA,open,92,2024-03-01
LEAD-009186,user1697@example.com,1697,CMP-03556,NIKE,qualified,5,2024-03-02
LEAD-009187,user1698@example.com,1698,CMP-03559,PUMA,won,18,2024-03-03
LEAD-009188,user1699@example.com,1699,CMP-03562,NIKE,lost,31,2024-03-04
LEAD-009189,user1700@example.com,1700,CMP-03565,PUMA,open,44,2024-03-05
LEAD-009190,user1701@example.com,1701,CMP-03568,NIKE,qualified,57,2024-03-06
LEAD-009191,user1702@example.com,1702,CMP-03571,PUMA,won,70,2024-03-07
LEAD-009192,user1703@example.com,1703,CMP-03574,NIKE,lost,83,2024-03-08
LEAD-009193,user1704@example.com,1704,CMP-03577,PUMA,open,96,2024-03-09
LEAD-009194,user1705@example.com,1705,CMP-03580,NIKE,qualified,9,2024-03-10
LEAD-009195,user1706@example.com,1706,CMP-03583,PUMA,won,22,2024-03-11
LEAD-009196,user1707@example.com,1707,CMP-03586,NIKE,lost,35,2024-03-12
LEAD-009197,user1708@example.com,1708,CMP-03589,PUMA,open,48,2024-03-13
LEAD-009198,user1709@example.com,1709,CMP-03592,NIKE,qualified,61,2024-03-14
LEAD-009199,user1710@example.com,1710,CMP-03595,PUMA,won,74,2024-03-15
LEAD-009200,user1711@example.com,1711,CMP-03598,NIKE,lost,87,2024-03-16
LEAD-009201,user1712@example.com,1712,CMP-03601,PUMA,open,0,2024-03-17
LEAD-009202,user1713@example.com,1713,CMP-03604,NIKE,qualified,13,2024-03-18
LEAD-009203,user1714@example.com,1714,CMP-03607,PUMA,won,26,2024-03-19
LEAD-009204,user1715@example.com,1715,CMP-03610,NIKE,lost,39,2024-03-20
LEAD-009205,user1716@example.com,1716,CMP-03613,PUMA,open,52,2024-03-21
LEAD-009206,user1717@example.com,1717,CMP-03616,NIKE,qualified,65,2024-03-22
LEAD-009207,user1718@example.com,1718,CMP-03619,PUMA,won,78,2024-03-23
LEAD-009208,user1719@example.com,1719,CMP-03622,NIKE,lost,91,2024-03-24
LEAD-009209,user1720@example.com,1720,CMP-03625,PUMA,open,4,2024-03-25
LEAD-009210,user1721@example.com,1721,CMP-03628,NIKE,qualified,17,2024-03-26
LEAD-009211,user1722@example.com,1722,CMP-03631,PUMA,won,30,2024-03-27
LEAD-009212,user1723@example.com,1723,CMP-03634,NIKE,lost,43,2024-03-28
LEAD-009213,user1724@example.com,1724,CMP-03637,PUMA,open,56,2024-03-01
LEAD-009214,user1725@example.com,1725,CMP-03640,NIKE,qualified,69,2024-03-02
LEAD-009215,user1726@example.com,1726,CMP-03643,PUMA,won,82,2024-03-03
LEAD-009216,user1727@example.com,1727,CMP-03646,NIKE,lost,95,2024-03-04
LEAD-009217,user1728@example.com,1728,CMP-03649,PUMA,open,8,2024-03-05
LEAD-009218,user1729@example.com,1729,CMP-03652,NIKE,qualified,21,2024-03-06
LEAD-009219,user1730@example.com,1730,CMP-03655,PUMA,won,34,2024-03-07
LEAD-009220,user1731@example.com,1731,CMP-03658,NIKE,lost,47,2024-03-08
LEAD-009221,user1732@example.com,1732,CMP-03661,PUMA,open,60,2024-03-09
LEAD-009222,user1733@example.com,1733,CMP-03664,NIKE,qualified,73,2024-03-10
LEAD-009223,user1734@example.com,1734,CMP-03667,PUMA,won,86,2024-03-11
LEAD-009224,user1735@example.com,1735,CMP-03670,NIKE,lost,99,2024-03-12
LEAD-009225,user1736@example.com,1736,CMP-03673,PUMA,open,12,2024-03-13
LEAD-009226,user1737@example.com,1737,CMP-03676,NIKE,qualified,25,2024-03-14
LEAD-009227,user1738@example.com,1738,CMP-03679,PUMA,won,38,2024-03-15
LEAD-009228,user1739@example.com,1739,CMP-03682,NIKE,lost,51,2024-03-16
LEAD-009229,user1740@example.com,1740,CMP-03685,PUMA,open,64,2024-03-17
LEAD-009230,user1741@example.com,1741,CMP-03688,NIKE,qualified,77,2024-03-18
LEAD-009231,user1742@example.com,1742,CMP-03691,PUMA,won,90,2024-03-19
LEAD-009232,user1743@example.com,1743,CMP-03694,NIKE,lost,3,2024-03-20
LEAD-009233,user1744@example.com,1744,CMP-03697,PUMA,open,16,2024-03-21
LEAD-009234,user1745@example.com,1745,CMP-03700,NIKE,qualified,29,2024-03-22
LEAD-009235,user1746@example.com,1746,CMP-03703,PUMA,won,42,2024-03-23
LEAD-009236,user1747@example.com,1747,CMP-03706,NIKE,lost,55,2024-03-24
LEAD-009237,user1748@example.com,1748,CMP-03709,PUMA,open,68,2024-03-25
LEAD-009238,user1749@example.com,1749,CMP-03712,NIKE,qualified,81,2024-03-26
LEAD-009239,user1750@example.com,1750,CMP-03715,PUMA,won,94,2024-03-27
LEAD-009240,user1751@example.com,1751,CMP-03718,NIKE,lost,7,2024-03-28
LEAD-009241,user1752@example.com,1752,CMP-03721,PUMA,open,20,2024-03-01
LEAD-009242,user1753@example.com,1753,CMP-03724,NIKE,qualified,33,2024-03-02
LEAD-009243,user1754@example.com,1754,CMP-03727,PUMA,won,46,2024-03-03
LEAD-009244,user1755@example.com,1755,CMP-03730,NIKE,lost,59,2024-03-04
LEAD-009245,user1756@example.com,1756,CMP-03733,PUMA,open,72,2024-03-05
LEAD-009246,user1757@example.com,1757,CMP-03736,NIKE,qualified,85,2024-03-06
LEAD-009247,user1758@example.com,1758,CMP-03739,PUMA,won,98,2024-03-07
LEAD-009248,user1759@example.com,1759,CMP-03742,NIKE,lost,11,2024-03-08
LEAD-009249,user1760@example.com,1760,CMP-03745,PUMA,open,24,2024-03-09
LEAD-009250,user1761@example.com,1761,CMP-03748,NIKE,qualified,37,2024-03-10
LEAD-009251,user1762@example.com,1762,CMP-03751,PUMA,won,50,2024-03-11
LEAD-009252,user1763@example.com,1763,CMP-03754,NIKE,lost,63,2024-03-12
LEAD-009253,user1764@example.com,1764,CMP-03757,PUMA,open,76,2024-03-13
LEAD-009254,user1765@example.com,1765,CMP-03760,NIKE,qualified,89,2024-03-14
LEAD-009255,user1766@example.com,1766,CMP-03763,PUMA,won,2,2024-03-15
LEAD-009256,user1767@example.com,1767,CMP-03766,NIKE,lost,15,2024-03-16
LEAD-009257,user1768@example.com,1768,CMP-03769,PUMA,open,28,2024-03-17
LEAD-009258,user1769@example.com,1769,CMP-03772,NIKE,qualified,41,2024-03-18
LEAD-009259,user1770@example.com,1770,CMP-03775,PUMA,won,54,2024-03-19
LEAD-009260,user1771@example.com,1771,CMP-03778,NIKE,lost,67,2024-03-20
LEAD-009261,user1772@example.com,1772,CMP-03781,PUMA,open,80,2024-03-21
LEAD-009262,user1773@example.com,1773,CMP-03784,NIKE,qualified,93,2024-03-22
LEAD-009263,user1774@example.com,1774,CMP-03787,PUMA,won,6,2024-03-23
LEAD-009264,user1775@example.com,1775,CMP-03790,NIKE,lost,19,2024-03-24
LEAD-009265,user1776@example.com,1776,CMP-03793,PUMA,open,32,2024-03-25
LEAD-009266,user1777@example.com,1777,CMP-03796,NIKE,qualified,45,2024-03-26
LEAD-009267,user1778@example.com,1778,CMP-03799,PUMA,won,58,2024-03-27
LEAD-009268,user1779@example.com,1779,CMP-03802,NIKE,lost,71,2024-03-28
LEAD-009269,user1780@example.com,1780,CMP-03805,PUMA,open,84,2024-03-01
LEAD-009270,user1781@example.com,1781,CMP-03808,NIKE,qualified,97,2024-03-02
LEAD-009271,user1782@example.com,1782,CMP-03811,PUMA,won,10,2024-03-03
LEAD-009272,user1783@example.com,1783,CMP-03814,NIKE,lost,23,2024-03-04
LEAD-009273,user1784@example.com,1784,CMP-03817,PUMA,open,36,2024-03-05
LEAD-009274,user1785@example.com,1785,CMP-03820,NIKE,qualified,49,2024-03-06
LEAD-009275,user1786@example.com,1786,CMP-03823,PUMA,won,62,2024-03-07
LEAD-009276,user1787@example.com,1787,CMP-03826,NIKE,lost,75,2024-03-08
LEAD-009277,user1788@example.com,1788,CMP-03829,PUMA,open,88,2024-03-09
LEAD-009278,user1789@example.com,1789,CMP-03832,NIKE,qualified,1,2024-03-10
LEAD-009279,user1790@example.com,1790,CMP-03835,PUMA,won,14,2024-03-11
LEAD-009280,user1791@example.com,1791,CMP-03838,NIKE,lost,27,2024-03-12
LEAD-009281,user1792@example.com,1792,CMP-03841,PUMA,open,40,2024-03-13
LEAD-009282,user1793@example.com,1793,CMP-03844,NIKE,qualified,53,2024-03-14
LEAD-009283,user1794@example.com,1794,CMP-03847,PUMA,won,66,2024-03-15
LEAD-009284,user1795@example.com,1795,CMP-03850,NIKE,lost,79,2024-03-16
LEAD-009285,user1796@example.com,1796,CMP-03853,PUMA,open,92,2024-03-17
LEAD-009286,user1797@example.com,1797,CMP-03856,NIKE,qualified,5,2024-03-18
LEAD-009287,user1798@example.com,1798,CMP-03859,PUMA,won,18,2024-03-19
LEAD-009288,user1799@example.com,1799,CMP-03862,NIKE,lost,31,2024-03-20
LEAD-009289,user1800@example.com,1800,CMP-03865,PUMA,open,44,2024-03-21
LEAD-009290,user1801@example.com,1801,CMP-03868,NIKE,qualified,57,2024-03-22
LEAD-009291,user1802@example.com,1802,CMP-03871,PUMA,won,70,2024-03-23
LEAD-009292,user1803@example.com,1803,CMP-03874,NIKE,lost,83,2024-03-24
LEAD-009293,user1804@example.com,1804,CMP-03877,PUMA,open,96,2024-03-25
LEAD-009294,user1805@example.com,1805,CMP-03880,NIKE,qualified,9,2024-03-26
LEAD-009295,user1806@example.com,1806,CMP-03883,PUMA,won,22,2024-03-27
LEAD-009296,user1807@example.com,1807,CMP-03886,NIKE,lost,35,2024-03-28
LEAD-009297,user1808@example.com,1808,CMP-03889,PUMA,open,48,2024-03-01
LEAD-009298,user1809@example.com,1809,CMP-03892,NIKE,qualified,61,2024-03-02
LEAD-009299,user1810@example.com,1810,CMP-03895,PUMA,won,74,2024-03-03
LEAD-009300,user1811@example.com,1811,CMP-03898,NIKE,lost,87,2024-03-04
LEAD-009301,user1812@example.com,1812,CMP-03901,PUMA,open,0,2024-03-05
LEAD-009302,user1813@example.com,1813,CMP-03904,NIKE,qualified,13,2024-03-06
LEAD-009303,user1814@example.com,1814,CMP-03907,PUMA,won,26,2024-03-07
LEAD-009304,user1815@example.com,1815,CMP-03910,NIKE,lost,39,2024-03-08
LEAD-009305,user1816@example.com,1816,CMP-03913,PUMA,open,52,2024-03-09
LEAD-009306,user1817@example.com,1817,CMP-03916,NIKE,qualified,65,2024-03-10
LEAD-009307,user1818@example.com,1818,CMP-03919,PUMA,won,78,2024-03-11
LEAD-009308,user1819@example.com,1819,CMP-03922,NIKE,lost,91,2024-03-12
LEAD-009309,user1820@example.com,1820,CMP-03925,PUMA,open,4,2024-03-13
LEAD-009310,user1821@example.com,1821,CMP-03928,NIKE,qualified,17,2024-03-14
LEAD-009311,user1822@example.com,1822,CMP-03931,PUMA,won,30,2024-03-15
LEAD-009312,user1823@example.com,1823,CMP-03934,NIKE,lost,43,2024-03-16
LEAD-009313,user1824@example.com,1824,CMP-03937,PUMA,open,56,2024-03-17
LEAD-009314,user1825@example.com,1825,CMP-03940,NIKE,qualified,69,2024-03-18
LEAD-009315,user1826@example.com,1826,CMP-03943,PUMA,won,82,2024-03-19
LEAD-009316,user1827@example.com,1827,CMP-03946,NIKE,lost,95,2024-03-20
LEAD-009317,user1828@example.com,1828,CMP-03949,PUMA,open,8,2024-03-21
LEAD-009318,user1829@example.com,1829,CMP-03952,NIKE,qualified,21,2024-03-22
LEAD-009319,user1830@example.com,1830,CMP-03955,PUMA,won,34,2024-03-23
LEAD-009320,user1831@example.com,1831,CMP-03958,NIKE,lost,47,2024-03-24
LEAD-009321,user1832@example.com,1832,CMP-03961,PUMA,open,60,2024-03-25
LEAD-009322,user1833@example.com,1833,CMP-03964,NIKE,qualified,73,2024-03-26
LEAD-009323,user1834@example.com,1834,CMP-03967,PUMA,won,86,2024-03-27
LEAD-009324,user1835@example.com,1835,CMP-03970,NIKE,lost,99,2024-03-28
LEAD-009325,user1836@example.com,1836,CMP-03973,PUMA,open,12,2024-03-01
LEAD-009326,user1837@example.com,1837,CMP-03976,NIKE,qualified,25,2024-03-02
LEAD-009327,user1838@example.com,1838,CMP-03979,PUMA,won,38,2024-03-03
LEAD-009328,user1839@example.com,1839,CMP-03982,NIKE,lost,51,2024-03-04
LEAD-009329,user1840@example.com,1840,CMP-03985,PUMA,open,64,2024-03-05
LEAD-009330,user1841@example.com,1841,CMP-03988,NIKE,qualified,77,2024-03-06
LEAD-009331,user1842@example.com,1842,CMP-03991,PUMA,won,90,2024-03-07
LEAD-009332,user1843@example.com,1843,CMP-03994,NIKE,lost,3,2024-03-08
LEAD-009333,user1844@example.com,1844,CMP-03997,PUMA,open,16,2024-03-09
LEAD-009334,user1845@example.com,1845,CMP-04000,NIKE,qualified,29,2024-03-10
LEAD-009335,user1846@example.com,1846,CMP-04003,PUMA,won,42,2024-03-11
LEAD-009336,user1847@example.com,1847,CMP-04006,NIKE,lost,55,2024-03-12
LEAD-009337,user1848@example.com,1848,CMP-04009,PUMA,open,68,2024-03-13
LEAD-009338,user1849@example.com,1849,CMP-04012,NIKE,qualified,81,2024-03-14
LEAD-009339,user1850@example.com,1850,CMP-04015,PUMA,won,94,2024-03-15
LEAD-009340,user1851@example.com,1851,CMP-04018,NIKE,lost,7,2024-03-16
LEAD-009341,user1852@example.com,1852,CMP-04021,PUMA,open,20,2024-03-17
LEAD-009342,user1853@example.com,1853,CMP-04024,NIKE,qualified,33,2024-03-18
LEAD-009343,user1854@example.com,1854,CMP-04027,PUMA,won,46,2024-03-19
LEAD-009344,user1855@example.com,1855,CMP-04030,NIKE,lost,59,2024-03-20
LEAD-009345,user1856@example.com,1856,CMP-04033,PUMA,open,72,2024-03-21
LEAD-009346,user1857@example.com,1857,CMP-04036,NIKE,qualified,85,2024-03-22
LEAD-009347,user1858@example.com,1858,CMP-04039,PUMA,won,98,2024-03-23
LEAD-009348,user1859@example.com,1859,CMP-04042,NIKE,lost,11,2024-03-24
LEAD-009349,user1860@example.com,1860,CMP-04045,PUMA,open,24,2024-03-25
LEAD-009350,user1861@example.com,1861,CMP-04048,NIKE,qualified,37,2024-03-26
LEAD-009351,user1862@example.com,1862,CMP-04051,PUMA,won,50,2024-03-27
LEAD-009352,user1863@example.com,1863,CMP-04054,NIKE,lost,63,2024-03-28
LEAD-009353,user1864@example.com,1864,CMP-04057,PUMA,open,76,2024-03-01
LEAD-009354,user1865@example.com,1865,CMP-04060,NIKE,qualified,89,2024-03-02
LEAD-009355,user1866@example.com,1866,CMP-04063,PUMA,won,2,2024-03-03
LEAD-009356,user1867@example.com,1867,CMP-04066,NIKE,lost,15,2024-03-04
LEAD-009357,user1868@example.com,1868,CMP-04069,PUMA,open,28,2024-03-05
LEAD-009358,user1869@example.com,1869,CMP-04072,NIKE,qualified,41,2024-03-06
LEAD-009359,user1870@example.com,1870,CMP-04075,PUMA,won,54,2024-03-07
LEAD-009360,user1871@example.com,1871,CMP-04078,NIKE,lost,67,2024-03-08
LEAD-009361,user1872@example.com,1872,CMP-04081,PUMA,open,80,2024-03-09
LEAD-009362,user1873@example.com,1873,CMP-04084,NIKE,qualified,93,2024-03-10
LEAD-009363,user1874@example.com,1874,CMP-04087,PUMA,won,6,2024-03-11
LEAD-009364,user1875@example.com,1875,CMP-04090,NIKE,lost,19,2024-03-12
LEAD-009365,user1876@example.com,1876,CMP-04093,PUMA,open,32,2024-03-13
LEAD-009366,user1877@example.com,1877,CMP-04096,NIKE,qualified,45,2024-03-14
LEAD-009367,user1878@example.com,1878,CMP-04099,PUMA,won,58,2024-03-15
LEAD-009368,user1879@example.com,1879,CMP-04102,NIKE,lost,71,2024-03-16
LEAD-009369,user1880@example.com,1880,CMP-04105,PUMA,open,84,2024-03-17
LEAD-009370,user1881@example.com,1881,CMP-04108,NIKE,qualified,97,2024-03-18
LEAD-009371,user1882@example.com,1882,CMP-04111,PUMA,won,10,2024-03-19
LEAD-009372,user1883@example.com,1883,CMP-04114,NIKE,lost,23,2024-03-20
LEAD-009373,user1884@example.com,1884,CMP-04117,PUMA,open,36,2024-03-21
LEAD-009374,user1885@example.com,1885,CMP-04120,NIKE,qualified,49,2024-03-22
LEAD-009375,user1886@example.com,1886,CMP-04123,PUMA,won,62,2024-03-23
LEAD-009376,user1887@example.com,1887,CMP-04126,NIKE,lost,75,2024-03-24
LEAD-009377,user1888@example.com,1888,CMP-04129,PUMA,open,88,2024-03-25
LEAD-009378,user1889@example.com,1889,CMP-04132,NIKE,qualified,1,2024-03-26
LEAD-009379,user1890@example.com,1890,CMP-04135,PUMA,won,14,2024-03-27
LEAD-009380,user1891@example.com,1891,CMP-04138,NIKE,lost,27,2024-03-28
LEAD-009381,user1892@example.com,1892,CMP-04141,PUMA,open,40,2024-03-01
LEAD-009382,user1893@example.com,1893,CMP-04144,NIKE,qualified,53,2024-03-02
LEAD-009383,user1894@example.com,1894,CMP-04147,PUMA,won,66,2024-03-03
LEAD-009384,user1895@example.com,1895,CMP-04150,NIKE,lost,79,2024-03-04
LEAD-009385,user1896@example.com,1896,CMP-04153,PUMA,open,92,2024-03-05
LEAD-009386,user1897@example.com,1897,CMP-04156,NIKE,qualified,5,2024-03-06
LEAD-009387,user1898@example.com,1898,CMP-04159,PUMA,won,18,2024-03-07
LEAD-009388,user1899@example.com,1899,CMP-04162,NIKE,lost,31,2024-03-08
LEAD-009389,user1900@example.com,1900,CMP-04165,PUMA,open,44,2024-03-09
LEAD-009390,user1901@example.com,1901,CMP-04168,NIKE,qualified,57,2024-03-10
LEAD-009391,user1902@example.com,1902,CMP-04171,PUMA,won,70,2024-03-11
LEAD-009392,user1903@example.com,1903,CMP-04174,NIKE,lost,83,2024-03-12
LEAD-009393,user1904@example.com,1904,CMP-04177,PUMA,open,96,2024-03-13
LEAD-009394,user1905@example.com,1905,CMP-04180,NIKE,qualified,9,2024-03-14
LEAD-009395,user1906@example.com,1906,CMP-04183,PUMA,won,22,2024-03-15
LEAD-009396,user1907@example.com,1907,CMP-04186,NIKE,lost,35,2024-03-16
LEAD-009397,user1908@example.com,1908,CMP-04189,PUMA,open,48,2024-03-17
LEAD-009398,user1909@example.com,1909,CMP-04192,NIKE,qualified,61,2024-03-18
LEAD-009399,user1910@example.com,1910,CMP-04195,PUMA,won,74,2024-03-19
LEAD-009400,user1911@example.com,1911,CMP-04198,NIKE,lost,87,2024-03-20
LEAD-009401,user1912@example.com,1912,CMP-04201,PUMA,open,0,2024-03-21
LEAD-009402,user1913@example.com,1913,CMP-04204,NIKE,qualified,13,2024-03-22
LEAD-009403,user1914@example.com,1914,CMP-04207,PUMA,won,26,2024-03-23
LEAD-009404,user1915@example.com,1915,CMP-04210,NIKE,lost,39,2024-03-24
LEAD-009405,user1916@example.com,1916,CMP-04213,PUMA,open,52,2024-03-25
LEAD-009406,user1917@example.com,1917,CMP-04216,NIKE,qualified,65,2024-03-26
LEAD-009407,user1918@example.com,1918,CMP-04219,PUMA,won,78,2024-03-27
LEAD-009408,user1919@example.com,1919,CMP-04222,NIKE,lost,91,2024-03-28
LEAD-009409,user1920@example.com,1920,CMP-04225,PUMA,open,4,2024-03-01
LEAD-009410,user1921@example.com,1921,CMP-04228,NIKE,qualified,17,2024-03-02
LEAD-009411,user1922@example.com,1922,CMP-04231,PUMA,won,30,2024-03-03
LEAD-009412,user1923@example.com,1923,CMP-04234,NIKE,lost,43,2024-03-04
LEAD-009413,user1924@example.com,1924,CMP-04237,PUMA,open,56,2024-03-05
LEAD-009414,user1925@example.com,1925,CMP-04240,NIKE,qualified,69,2024-03-06
LEAD-009415,user1926@example.com,1926,CMP-04243,PUMA,won,82,2024-03-07
LEAD-009416,user1927@example.com,1927,CMP-04246,NIKE,lost,95,2024-03-08
LEAD-009417,user1928@example.com,1928,CMP-04249,PUMA,open,8,2024-03-09
